vertebrate	1.0188	0.26251	-0.91352	0.49877	1.8039	0.46744	0.17674	-1.346	0.59998	-0.12187	0.94463	0.42305	1.2304	0.90771	0.010691	0.10738	0.62154	0.23851	-1.2218	1.2107	-0.86917	-1.2203	0.47437	-0.51644	0.88229	0.24243	-0.15496	-0.55639	-0.99959	-0.85605	-0.15372	0.15541	0.82278	-1.9069	-0.63091	0.87038	-0.40781	1.2046	-0.10568	0.19398	-0.64795	-0.86067	0.12802	0.88419	0.9467	0.92891	0.71196	0.13672	-0.11712	-0.65121
mollusk	1.0176	0.56569	-0.50918	2.7831	3.9135	-0.2695	-0.036071	1.0916	-0.015125	-1.8555	-0.35289	0.38485	2.2955	0.50499	-1.9069	-1.0176	-0.635	-0.69057	-1.0846	0.044561	-1.8841	-1.0637	-0.9712	-1.2067	0.54245	0.58036	1.1829	-0.078991	1.6997	1.9941	0.43489	-1.2664	-0.3727	1.1519	-0.17165	0.76893	-2.0385	-1.2354	-0.22938	-0.89231	1.7104	-0.6802	-1.4268	1.721	1.1999	0.14229	0.62677	-0.21223	0.053505	-0.78998
literate	-0.63396	-0.90436	0.28262	-0.86697	1.1795	-0.016647	-0.027711	-1.186	-0.54718	0.88497	0.50907	-0.67946	1.5135	0.24718	-0.0271	-0.22775	-0.0039879	0.92622	0.44863	0.69337	-0.81823	1.0387	0.88423	1.0066	1.0622	0.34956	-0.63548	-0.5697	-0.013032	0.24409	1.0819	-0.07571	0.78646	-0.23411	0.26744	0.11743	-0.27814	0.94817	-0.66062	-0.64032	0.094317	-0.2469	0.6902	1.0946	-0.54989	-0.026746	-0.29267	0.068503	0.32743	0.40959
craftsman	-0.75018	-0.25928	-0.26671	0.27162	0.17635	0.045057	-1.1042	-0.41992	-0.69897	-0.46995	-0.40641	-0.47615	-0.74835	0.16926	0.38221	-0.90665	0.27985	1.5948	-0.030149	-1.4255	0.13658	-0.034456	-1.7788	0.65371	0.14801	0.36373	-1.3418	-0.82659	0.61005	0.48302	0.41379	-0.85721	-0.45065	0.78839	1.3156	0.99236	-0.073601	0.67907	-0.31654	0.040308	-0.012444	-0.63216	-0.1236	0.33511	0.50327	-0.0052767	0.29405	-0.32026	0.12167	-0.078317
leader	-0.1567	0.26117	0.78881	0.65207	1.2002	0.35401	-0.34298	0.31702	-1.1502	-0.16099	0.15798	-0.53502	-1.3468	0.51783	-0.46441	-0.19846	0.27475	-0.26154	0.25531	0.33388	-1.0413	0.52525	-0.35443	-0.19137	-0.08964	-2.3314	0.12433	-0.94405	-1.0233	1.3507	2.5524	-0.16897	-1.729	0.32548	-0.30914	-0.63057	-0.22211	-0.15589	-0.43598	0.0568	-0.090885	0.75028	-1.3153	-0.75359	0.82899	0.051397	-1.4805	-0.11134	0.2709	-0.48713
chordate	0.44221	-0.44301	-0.33453	0.31011	0.72651	0.059559	-0.22347	-0.10189	0.60194	0.28613	0.29157	-0.56957	1.0289	0.228	-0.80297	-0.013784	-0.53705	-0.15879	0.22512	0.29425	-0.96525	-0.105	-0.65252	0.28734	0.76082	1.3881	-0.55165	-0.54012	0.17286	0.11811	-0.57959	-0.73713	0.010859	-0.1718	0.20779	-0.039641	0.12552	-0.70352	-0.43618	0.3973	-0.22508	-1.3747	-0.78216	1.1461	0.9137	-0.039613	0.59913	0.27083	0.054635	-0.29529
official	-0.21603	0.33854	-0.045154	0.7077	0.52752	-0.77189	-0.37859	0.01496	0.44067	-1.0734	0.25733	-0.27296	-0.26133	0.077519	0.89039	-0.18416	-0.73166	-0.11566	0.28548	0.30915	0.26044	0.11257	0.25141	-0.28005	-0.092009	-2.1169	-0.31785	0.13818	-1.063	0.40867	3.2536	-0.37485	-0.47284	-0.21328	-0.26352	0.1336	0.61055	-0.5932	-0.55243	0.4227	-0.12348	0.39028	-0.088546	-0.75717	0.21848	-0.60385	-0.9513	1.5525	0.65175	-0.43781
businessman	-0.24916	0.12566	0.22783	0.46142	1.0002	0.47056	-1.4708	0.44775	-0.77384	0.49324	-0.11352	0.0085111	0.2013	0.17375	0.38309	-0.47806	0.54831	0.8564	-0.2288	0.94444	0.53786	0.72261	-0.63715	0.44454	-0.49904	-2.2949	0.55351	-0.7476	-0.3898	0.78993	0.8159	-1.0291	-0.29225	0.0018842	0.65042	-0.33878	-1.0788	0.68845	0.40193	-0.2972	0.14179	1.1769	-0.0033762	-0.17125	0.22382	-0.63094	-1.9003	-0.3514	0.91715	0.22428
thief	-0.096479	-0.19422	-0.024802	-0.40154	0.87066	0.1816	-0.068904	0.36521	0.3212	0.7411	0.0087336	1.0346	-0.18928	0.20058	0.83243	-0.97041	0.45163	0.84975	-0.84239	-0.11241	0.13469	-0.21156	-0.32874	0.95067	0.064761	-1.6561	-0.79674	-0.18361	0.96706	-0.60536	0.21656	-0.69444	-0.42834	0.38538	0.42519	0.67995	-0.13538	-0.64752	0.37209	-0.58294	0.40334	0.5999	-0.0070782	0.22898	0.52793	-0.94529	0.23739	-1.0078	1.2496	-0.46553
male	-0.23046	0.65937	-0.28411	-0.44366	1.5922	1.8564	-0.0054708	-0.58679	-0.1506	-0.021166	1.1029	-0.79502	1.1899	0.53535	0.25256	-0.15882	-0.31825	0.53609	-0.5944	-0.21288	-0.94989	0.91619	0.4879	0.77063	-0.16215	-1.0515	-0.70571	-0.79814	-0.79354	-0.086372	2.2497	0.68785	-0.085613	-0.68004	0.62212	-0.02536	0.10967	-0.38748	-0.62791	-1.0871	-0.37412	-0.061965	0.19225	0.89263	0.51763	-1.4791	-0.23219	-1.1589	0.066075	-0.038772
official	-0.21603	0.33854	-0.045154	0.7077	0.52752	-0.77189	-0.37859	0.01496	0.44067	-1.0734	0.25733	-0.27296	-0.26133	0.077519	0.89039	-0.18416	-0.73166	-0.11566	0.28548	0.30915	0.26044	0.11257	0.25141	-0.28005	-0.092009	-2.1169	-0.31785	0.13818	-1.063	0.40867	3.2536	-0.37485	-0.47284	-0.21328	-0.26352	0.1336	0.61055	-0.5932	-0.55243	0.4227	-0.12348	0.39028	-0.088546	-0.75717	0.21848	-0.60385	-0.9513	1.5525	0.65175	-0.43781
bird	0.78675	0.079368	-0.76597	0.1931	0.55014	0.26493	-0.75841	-0.8818	1.6468	-0.54381	0.33519	0.44399	1.089	0.27044	0.74471	0.2487	0.2491	-0.28966	-1.4556	0.35605	-1.1725	-0.49858	0.35345	-0.1418	0.71734	-1.1416	-0.038701	0.27515	-0.017704	-0.44013	1.9597	-0.064666	0.47177	-0.03	-0.31617	0.26984	0.56195	-0.27882	-0.36358	-0.21923	-0.75046	0.31817	0.29354	0.25109	1.6111	0.7134	-0.15243	-0.25362	0.26419	0.15875
flower	0.075439	1.2659	-1.3179	0.11341	1.4513	0.17337	-0.56265	-1.0706	0.54898	0.30163	-0.11471	0.38498	0.9205	-0.2491	0.3308	0.060113	-0.0068846	0.086864	-0.20535	-0.86098	0.10007	-0.75486	0.48225	-0.33253	-0.23791	0.17345	0.49777	0.88761	0.089471	-0.56217	1.8535	-0.0055493	0.45845	0.53943	0.3247	0.43479	-0.027253	0.44744	-0.27514	-0.016152	-0.51024	-0.10113	-0.80985	-0.31571	1.5817	0.2105	-0.1844	-1.7266	0.092685	-0.55696
placental	0.82449	0.58711	-0.25992	0.52144	0.81846	1.4674	0.30479	-0.2998	1.6223	0.45093	1.0808	0.46106	1.3427	0.51452	-0.13029	1.2916	0.11391	-0.99879	-0.33649	0.8604	-0.15484	-0.43449	0.045084	-0.4571	0.44939	0.87714	0.56119	-0.19506	0.65626	0.13487	0.15597	-0.13673	0.8021	0.01837	-0.56601	0.18034	0.071892	-0.73607	0.1783	0.36379	-0.46572	-0.66137	-0.34839	1.692	0.53667	-0.43922	0.259	-0.54787	-0.28956	-1.1303
priest	0.3961	0.52529	-1.3544	-1.7601	1.5486	0.4998	-0.43714	0.29076	-0.70946	0.089866	0.31378	0.69542	0.18428	-0.2924	0.86628	-0.88799	-1.0657	-0.13603	-0.11986	0.99708	-0.87798	0.60655	-0.40839	0.93023	-0.54788	-1.6036	0.82137	-0.52146	-0.64336	0.077671	1.3152	-0.85943	-0.59874	-0.48718	-0.29536	0.206	0.34073	-0.92318	0.79314	0.44877	0.076433	0.48158	-0.64343	0.68835	0.30303	0.15366	-0.67568	-0.8504	-0.11531	-0.51704
saurian	0.13905	-0.59951	-1.1191	0.15545	0.55942	-0.15062	0.35828	0.44327	0.3877	0.61177	0.31294	0.31462	0.68878	0.51255	-0.61719	-0.73743	0.37451	0.068338	-0.20138	-0.0084171	-0.087994	-0.36263	-0.3058	-0.15569	0.045675	1.3301	-1.0106	-0.51834	0.49613	0.34617	-0.7406	-0.090444	0.055469	0.63449	-0.24317	0.15684	-0.38501	-0.21716	-0.11075	0.35217	-0.098419	-1.0826	-0.0043767	0.47266	0.10275	0.27475	-0.21538	-0.0018245	0.21944	-0.46737
traveler	0.51125	1.0013	0.2199	-0.79988	0.19699	-1.0699	-1.5312	-0.17433	0.71081	-0.4272	0.060721	0.87864	0.60664	0.80656	0.48662	-0.68671	-0.56017	-0.1432	0.021516	0.25373	-0.50029	0.073403	-0.26374	1.5586	0.62284	-0.63303	-0.90657	-0.53758	0.41693	0.90402	0.83502	0.40767	0.271	0.59257	-0.24624	0.014076	-0.77053	0.028064	-0.19128	-0.28861	1.328	0.31113	0.49453	0.96735	-0.15082	-0.41584	0.31799	0.26974	0.49639	0.78654
lover	0.44568	0.95634	-0.69882	-0.38478	0.79687	1.1	-0.44473	0.69026	-0.22458	0.82533	0.0016115	1.161	0.11434	0.28509	1.0872	-0.63079	-0.2276	0.51948	-0.044536	0.32178	-0.054943	1.0426	-0.047913	1.1018	0.82917	-1.5499	-0.55564	-0.22634	0.63298	0.17989	0.89935	-0.37135	-0.35651	0.36894	0.072641	0.16032	-0.44331	-0.14172	-0.05925	-0.97152	0.54754	0.28982	-0.39355	-0.045247	0.78273	-0.60443	-0.30651	-1.3528	0.4288	-0.029676
