university	-0.357258 -0.020500 0.118260 -0.535022 0.503130 0.021793 0.207507 0.084285 -0.095482 -0.396718 -0.711797 0.181844 0.655577 -0.538054 0.257554 -0.147153 -0.488467 0.340777 0.004062 0.211354 -0.762461 -0.163942 -0.475606 0.168906 0.525836 -0.146919 -0.010952 0.120237 0.077222 -0.507991 -0.669879 -0.252357 0.398122 -0.366520 -0.720772 -0.171603 -0.198474 0.323606 -0.748862 0.686877 -0.063087 0.390111 -0.507982 -0.130602 -0.122202 -0.304323 -0.281319 -0.168399 -0.077576 -0.537934 
money	-0.096146 -0.387216 -0.616024 -0.593218 0.161481 -0.258163 0.009372 0.331631 -0.017289 0.168781 0.451456 0.577798 -0.107558 -0.238718 0.055839 -0.074318 0.067117 0.438641 -0.228238 -0.095278 0.059810 0.042648 -0.229941 -0.186804 0.299370 0.383136 -0.287885 0.107838 -0.003126 0.285266 0.062882 0.503096 0.237920 0.025729 -0.198418 0.091198 0.480292 0.121158 -0.122526 0.252730 -0.191194 0.531680 0.115218 -0.074473 -0.264175 -0.028971 0.175691 0.546655 0.115484 -0.178945 
oil	0.093972 0.176967 -0.591081 -0.545972 -0.233260 0.278022 -0.751790 -0.089906 -0.111890 -0.616954 -0.502180 0.657049 -0.881969 -0.021211 0.032642 -0.688852 0.608077 0.249089 0.199030 0.004603 -0.558518 -0.447182 0.036989 0.287044 0.816845 0.198660 -0.052406 -0.097127 -0.629820 -0.042375 -0.034504 0.037664 0.372753 0.061969 0.235629 0.363998 0.077691 0.186554 -0.098443 -0.467379 -0.212060 0.509880 -0.396461 -0.274488 -0.423696 0.066605 0.308350 0.367179 0.378404 0.617110 
film	-0.124924 -0.187082 -0.126290 -0.307388 0.332321 -0.353578 0.148471 0.314039 -0.332694 0.269963 -0.513410 -0.183301 -0.576877 -0.978028 0.100083 -0.553702 -0.445994 0.214653 0.233850 0.159308 -0.780236 0.013173 0.207380 -0.149224 -0.074039 0.918412 -0.134710 0.248690 0.208504 0.292578 -0.251717 0.091092 0.271871 -0.357954 0.168813 -0.049155 -0.032573 0.253329 -0.040639 0.338665 -0.043923 0.067514 -0.403705 0.315318 0.726501 0.483089 -0.300402 0.040188 -0.467200 -0.204958 
water	-0.142190 0.573723 -0.586911 -0.500459 0.254391 -0.244801 -0.356800 0.264348 -0.401187 -0.097229 -0.516889 0.616705 -0.393019 0.151148 -0.075556 -0.448723 0.105682 -0.017607 -0.204081 0.108720 -0.528575 0.370569 -0.024398 -0.139285 0.373430 -0.219968 0.258066 0.245302 -0.370874 0.674591 -0.269815 -0.509266 0.267318 -0.321882 -0.092276 0.299210 -0.424802 0.055527 0.029987 -0.492934 -0.017708 0.579629 -0.459473 -0.062378 -0.057889 -0.511789 0.093356 0.510809 0.241834 0.308800 
television	-0.019522 -0.259226 -0.070509 -0.305338 0.603857 -0.318900 0.097584 0.241832 -0.550572 0.048139 -0.049168 -0.286986 -0.289547 -1.057791 -0.192119 -0.351702 -0.581561 -0.204768 0.793379 0.144506 -0.732523 0.057565 0.241810 0.106433 0.082304 0.611574 0.276463 -0.270512 -0.481266 -0.030129 -0.060215 0.154719 0.265941 -0.251963 -0.161202 0.013512 -0.077602 0.676663 -0.331852 -0.092784 -0.029249 0.068676 -0.184250 0.153724 0.240742 0.377821 -0.156059 0.210216 -0.168137 0.084939 
food	0.515911 0.323251 -0.588632 -0.219243 0.041308 0.175137 -0.658996 0.073815 -0.513589 -0.346196 -0.176259 0.924984 -0.195015 -0.488058 0.483118 -0.248885 -0.108193 0.098417 -0.001824 0.159283 -0.028071 0.133908 0.108771 0.266482 0.111841 -0.279943 0.138329 0.004216 0.076601 0.480744 0.106870 -0.034640 0.678111 -0.216204 0.084964 -0.053927 -0.042677 0.397281 0.167397 -0.094151 -0.195695 0.400408 -0.383664 0.013190 0.028667 -0.127715 0.173244 0.597749 -0.022034 0.168529 
car	-0.254712 -0.118099 -0.430928 -0.457926 -0.041121 -0.148314 0.116545 0.113245 -0.454032 0.130483 -0.238846 -0.114622 0.238828 -1.069651 -0.365422 -1.056614 0.391276 -0.244011 -0.237065 -0.420547 -0.016739 0.000891 -0.309422 -0.044480 0.184889 0.031615 0.285056 0.062345 0.022574 -0.009432 0.565220 0.575690 -0.081791 -0.244452 0.085432 0.144365 0.167345 -0.575337 -0.429271 -0.274990 0.037142 0.095489 0.003260 0.448618 -0.157049 -0.425907 -0.108380 0.697557 -0.394694 0.509882 
book	0.289202 -0.081502 -0.524159 -0.033835 0.502650 -0.385967 0.214039 -0.433652 -0.016129 -0.306844 -0.237000 0.119874 -0.222427 -0.917510 -0.048272 -0.089360 0.140265 0.288734 -0.007073 0.072512 -0.255302 0.120622 0.084561 -0.171974 0.349355 0.388653 -0.029346 0.439595 0.143302 0.312660 -0.207466 0.110441 0.072508 -0.338779 -0.018877 0.065781 -0.011397 0.282995 -0.590941 0.483550 0.122004 0.008953 -0.536484 -0.150231 0.659777 0.377012 -0.053758 -0.052547 -0.365526 -0.477077 
red	0.636562 0.266603 -0.540443 -0.200006 0.487987 -0.425003 -0.391065 0.134108 0.074895 0.182701 -0.031106 0.153600 0.173030 -0.203391 -0.099447 -0.055673 0.158473 -0.344465 0.019649 -0.349432 -0.582366 -0.014485 -0.172350 0.129612 -0.070434 -0.102257 -0.276587 0.100044 -0.530810 -0.078821 -0.409917 0.116915 0.493097 -0.705648 0.483418 0.182785 -0.334917 0.000732 -0.142613 -0.256880 -0.108010 0.149697 0.068737 -0.031562 0.459426 -0.133435 0.006174 -0.211369 -0.559500 0.471468 
dollar	-0.324052 -0.206092 -0.375012 -0.453343 -0.459600 0.074527 -0.070872 -0.041619 0.364881 0.195551 -0.109731 0.045349 -0.344822 -0.533182 0.060003 -0.600651 0.555983 0.722363 -0.061772 -0.557514 -0.231133 -0.014638 -0.682443 0.216817 0.274235 0.165913 0.143636 -0.033000 -0.486718 0.141920 -0.431217 0.592293 0.476189 0.650627 0.630932 -0.632798 0.547864 0.319951 0.051326 0.247492 -0.790227 0.609110 -0.173116 -0.702322 -0.142726 -0.046448 0.174347 0.102854 0.313053 0.409068 
father	0.254252 -0.019999 -0.225826 -0.093722 0.338647 0.002281 -0.037374 0.393841 0.164868 -0.059237 -0.389906 -0.303621 0.396360 -0.706764 -0.122174 0.018414 0.197310 0.043970 -0.353010 0.363220 -0.717466 -0.092413 -0.330895 -0.133273 0.337733 0.169365 -0.103169 -0.110208 0.438658 0.324535 0.223794 0.571222 -0.100773 -0.423012 -0.341808 0.599280 0.139394 0.078509 -0.702510 0.533979 -0.168299 0.347156 -0.420960 0.047661 0.241825 -0.101076 -0.035134 0.162678 -0.272709 -0.158117 
king	0.372877 0.541325 -0.384224 0.301962 0.057571 -0.474049 -0.385351 0.087644 0.327178 -0.216814 -0.311460 -0.191354 -0.240527 -0.804510 -0.343504 -0.063271 -0.227024 -0.068462 0.078533 0.444600 -0.564823 0.118825 -0.402120 -0.160750 0.173119 0.229608 -0.305401 0.139197 0.400105 -0.057060 -0.152409 0.613524 -0.321598 -0.046775 0.035885 0.696522 -0.076546 0.129420 -0.456726 0.480523 -0.286418 0.008966 -0.189225 -0.449455 0.408814 -0.469026 0.154810 0.182714 -0.443002 -0.158270 
person	-0.018363 -0.329601 -0.344044 -0.178340 0.475138 0.186216 0.150877 -0.061163 0.076550 0.185594 -0.195830 0.108390 0.032212 -0.418510 -0.036007 -0.271431 -0.431275 0.115695 -0.274728 -0.044443 -0.034041 -0.154444 -0.215395 -0.294117 -0.282152 0.305156 -0.071663 0.298624 -0.177891 0.288297 0.335925 0.474179 -0.276706 -0.455442 0.102848 0.343671 -0.027554 0.202026 -0.386380 0.177164 -0.266937 0.087586 -0.485660 -0.068580 0.053743 -0.430909 0.166719 0.305025 0.124985 0.014259 
space	0.111372 -0.381563 0.030809 -0.676054 -0.067170 -0.409660 0.342614 -0.132201 -0.495378 0.009484 -0.236566 0.430754 -0.364487 -0.694021 -0.493644 -0.549875 -0.317750 0.067560 -0.422977 -0.095721 -0.257816 -0.370751 -0.117693 0.047237 0.013741 0.138109 0.013116 0.323336 -0.466708 0.183820 -0.252441 -0.680381 0.161349 -0.047828 -0.248402 0.634670 -0.745434 0.190368 -0.187765 0.048468 -0.307553 0.040053 0.150033 -0.112817 0.038195 -0.106260 -0.841034 0.173150 0.067955 0.077615 
indian	0.498678 0.743304 0.136920 0.002942 0.074107 0.220290 0.108016 -0.512565 0.011850 0.420824 -0.589392 0.324823 0.049482 -0.720479 -0.344653 -0.486555 -0.494012 0.039756 -0.192508 0.027862 -0.091980 0.111435 -0.038361 -0.396285 0.611191 0.408785 -0.169923 0.334229 -0.243019 -0.229284 -0.445854 0.532380 0.729761 -0.052352 -0.141986 0.495644 -0.157536 -0.297171 -0.033278 -0.107547 -0.514340 0.449495 -0.528361 -0.159547 0.084472 -0.065378 0.120114 -0.262726 0.419887 -0.104225 
internet	-0.079714 -0.302486 -0.540082 -0.564903 0.308123 -0.231234 0.320657 -0.769842 -0.843773 -0.126267 0.486467 0.106410 -0.089092 -1.122874 0.282361 -0.290396 -0.429038 -0.293974 0.146080 0.358116 0.055909 0.146853 0.013748 -0.191356 0.533738 0.247397 -0.067275 0.127795 -0.705099 0.362620 0.234190 -0.128620 0.055964 0.124665 -0.325166 -0.159100 0.266031 0.290135 -0.168884 0.169745 0.073456 0.012807 -0.015735 -0.623360 0.146950 -0.227420 0.141498 0.157518 -0.026165 -0.277679 
star	0.206990 -0.418122 0.172351 -0.053813 0.476459 -0.631481 -0.111804 0.123391 -0.327192 0.251472 -0.176314 0.045132 0.099755 -0.713673 -0.049417 -0.236910 -0.111475 -0.420405 0.317733 -0.359498 -0.685703 -0.204681 -0.261602 -0.120433 -0.205532 0.530645 -0.211725 0.408364 -0.177251 0.089089 -0.283680 0.062987 -0.226686 -0.467452 0.262198 0.360679 -0.116496 -0.029371 -0.059863 0.201007 -0.276001 0.513270 -0.026042 -0.255709 0.397861 0.315343 -0.025906 0.141569 -0.129385 -0.209410 
light	0.112559 -0.032455 -0.283489 -0.186591 0.262486 -0.464171 0.004429 -0.150885 0.156414 -0.174097 -0.855657 -0.080304 -0.275334 -0.628519 -0.234207 -0.215076 0.120118 -0.050472 -0.011383 -0.030075 -0.337988 -0.059133 -0.120248 0.156382 0.151585 -0.076362 0.215693 0.308067 -0.463376 0.249226 -0.337696 -0.079135 0.160803 -0.275978 0.420005 0.272033 -0.416234 -0.072644 0.073067 -0.424911 -0.238705 0.164172 -0.074003 -0.071371 0.053517 -0.360739 -0.393230 -0.029569 0.017280 0.614506 
art	0.259649 0.006334 0.073051 -0.390538 0.279442 -0.536777 0.257770 -0.036425 -0.289743 -0.376873 -0.465211 0.413584 0.070363 -0.905732 0.217950 -0.590261 0.021820 0.687639 -0.254236 0.011856 -0.430245 0.218275 0.069189 -0.028917 0.025023 0.505700 -0.069065 0.252607 0.090839 0.144051 -0.218610 0.139790 0.346673 -0.609728 0.028480 -0.341441 -0.159137 0.333189 -0.272879 0.792425 0.001916 -0.165851 -0.170080 -0.303600 0.164983 -0.333610 -0.535055 -0.288101 -0.312772 -0.379867 
computer	-0.246548 -0.549546 -0.330096 -0.749824 0.146616 -0.233451 0.384583 -0.744146 -0.780075 -0.356961 -0.118319 0.377224 -0.035060 -0.973255 0.013788 -0.280199 -0.577938 -0.328341 -0.154273 0.011009 0.059635 -0.205524 -0.100661 0.102651 0.838314 0.017290 -0.053655 0.020551 -0.255065 0.542039 0.175565 -0.054981 -0.072744 -0.021884 -0.238185 -0.146002 -0.083995 0.023601 -0.180713 0.488604 -0.466553 0.225188 0.044931 -0.315753 0.081228 -0.194339 -0.532750 -0.099432 -0.034721 -0.167900 
movie	0.067648 -0.494102 -0.183109 -0.262596 0.311351 -0.374044 0.109920 0.276652 -0.494644 0.056929 -0.192106 -0.157253 -0.507972 -0.949350 -0.076798 -0.678629 -0.481843 0.072768 0.189207 0.257311 -0.524643 0.047302 0.077434 -0.215427 -0.127717 1.064331 -0.073241 0.222167 0.173541 0.487977 -0.082908 0.193351 0.195769 -0.112407 0.400219 -0.015328 0.046759 0.084081 -0.184907 0.221870 -0.217539 0.094951 -0.174126 0.267146 0.722290 0.442610 -0.240215 0.254114 -0.243412 -0.115996 
green	0.124906 0.357264 -0.726868 -0.270444 0.524818 -0.472789 -0.229512 -0.131949 -0.045639 -0.097703 -0.367338 0.270361 0.117791 -0.003304 -0.143799 -0.139176 -0.012842 -0.459226 -0.131369 -0.039671 -0.701609 0.100575 -0.124874 0.144654 -0.077234 0.026446 0.324767 0.471340 -0.210546 -0.209047 -0.209151 0.290666 0.575931 -0.160625 0.263683 -0.027506 -0.354872 -0.271767 -0.411890 -0.183266 -0.063025 0.234271 0.267440 0.024651 0.361624 -0.215591 -0.283836 -0.083455 -0.316914 0.203428 
brown	0.133288 -0.041198 -0.557069 0.275950 0.490859 -0.477551 0.104732 -0.222464 0.124988 -0.294109 -0.383043 0.204765 0.013053 0.240747 0.053756 0.032970 -0.119773 -0.257991 0.238350 0.018761 -0.859941 -0.229176 -0.245325 0.197923 -0.217883 0.080065 0.095238 0.376585 -0.348512 0.023697 0.111744 0.456220 0.742114 -0.190963 0.265187 0.341233 -0.334892 -0.100057 -0.482151 0.110831 -0.359987 0.410306 0.043170 0.103981 0.160530 0.169544 0.027649 -0.026271 -0.342776 0.335167 
song	0.510355 -0.221256 -0.691226 -0.503244 0.001896 -0.664313 -0.011984 0.037545 0.055414 0.284808 -0.608787 -0.560349 -0.338643 -0.660941 0.284007 -0.198553 -0.565307 0.028145 0.274533 0.045843 -0.766352 0.591377 -0.526892 -0.885966 0.047912 0.698899 0.189218 -0.066425 0.057634 0.480206 0.110314 -0.045191 0.078722 -0.437728 0.501615 -0.148300 0.185746 0.263234 -0.358664 -0.034803 0.376193 0.287778 -0.294979 0.122622 0.236190 0.290965 0.016802 0.110822 -0.820119 -0.263878 
phone	-0.067796 -0.541138 -0.622192 -0.276399 -0.133346 0.061297 0.568741 -0.124116 -0.511682 -0.067310 0.515899 -0.135599 0.130286 -0.988062 -0.339995 0.131499 -0.471983 -0.505728 0.173438 0.015204 -0.317158 0.011374 -0.122369 0.051718 0.293053 0.071089 0.020249 -0.122664 -0.530509 0.473599 0.643933 0.221687 -0.026564 -0.159616 0.059460 -0.156366 0.208059 0.131134 -0.464972 -0.070214 -0.143773 0.219377 0.071328 -0.613869 0.046212 -0.506833 0.349226 0.487027 0.049287 -0.070042 
cars	-0.118280 0.026768 -0.567462 -0.590556 -0.185227 -0.520867 0.186542 0.168513 -0.622853 0.151884 -0.136840 0.154759 -0.011177 -0.905538 -0.373899 -1.400039 0.365386 -0.348293 -0.164932 -0.227289 0.056428 0.316310 -0.415796 0.249937 0.123077 -0.131832 0.015099 -0.139404 0.117838 0.098216 0.330810 0.417539 0.174145 -0.256963 0.068176 0.012132 0.363699 -0.574430 -0.104677 -0.454869 0.249781 -0.000498 -0.120452 0.347320 -0.394478 -0.341620 -0.158874 0.298409 -0.425462 0.765622 
pacific	0.075595 0.124792 0.117506 -0.459951 -0.370002 -0.093055 -0.449932 -0.640669 -0.059486 0.059849 -0.295715 -0.024447 0.204512 -0.461922 -0.382733 -0.433404 -0.333447 0.024343 0.109101 0.122155 -0.679638 0.037986 0.073865 -0.415671 -0.535467 -0.171198 -0.094672 0.228871 -0.889252 0.107129 -0.936096 -0.052984 0.798886 -0.019501 -0.284184 0.296960 -0.175660 -0.318566 -0.195148 0.207298 -0.380447 0.693290 0.016002 -0.412262 -0.347236 -0.084829 -0.070715 0.011273 0.152178 0.329732 
books	0.385924 0.002855 -0.622176 -0.211650 0.526660 -0.459975 0.107070 -0.393761 -0.375517 -0.313209 -0.103843 0.301874 -0.267801 -0.890135 -0.007599 -0.179883 0.115975 0.416828 -0.076831 0.034528 -0.040360 0.266446 0.195315 0.073874 0.469808 0.283179 -0.047176 0.199822 0.006161 0.243175 -0.136746 0.188347 0.203539 -0.401095 -0.094618 -0.023625 0.107448 0.396557 -0.550642 0.605219 0.145848 0.032343 -0.616114 -0.157789 0.502113 0.340181 -0.259686 -0.167282 -0.284161 -0.645614 
fuel	-0.031901 0.094026 -0.159871 -0.966456 -0.360275 -0.072345 0.167203 0.206737 -0.266981 -0.181471 -0.456308 0.573214 -0.603083 -0.527343 -0.095059 -0.882158 0.293645 -0.203638 -0.257923 -0.309225 -0.083054 -0.091944 -0.292881 0.235015 0.562708 -0.466448 0.199543 0.227465 -0.050771 -0.146190 0.306521 -0.478765 0.300889 -0.024618 0.220856 0.425181 0.322878 -0.197115 0.171363 -0.562686 -0.214569 0.455148 -0.437516 0.085530 -0.702515 0.045691 0.042540 0.669767 0.009331 0.654600 
ireland	-0.088792 0.648464 -0.371757 -0.085002 0.298757 -0.714661 -0.317878 -0.808559 -0.216919 -0.103721 -0.733079 -0.073369 0.023994 -0.346296 -0.177047 0.035643 0.130573 0.038785 -0.241609 -0.425078 -0.333546 0.494118 -0.554142 -0.741309 -0.714595 0.031005 0.045505 0.239997 -0.147892 -0.631014 0.320767 0.528546 0.837110 0.220730 -0.337368 0.539265 0.520984 0.624336 -0.239914 0.228914 -0.193153 0.369174 -0.159748 -0.130303 -0.336998 -0.146776 0.342748 0.142329 0.020183 0.074523 
blue	0.368839 -0.255672 -0.483955 -0.198372 0.550870 -0.455493 -0.232727 -0.232154 0.150696 0.296710 -0.335018 -0.259294 0.219163 -0.321393 -0.174442 -0.219393 -0.004960 -0.144307 -0.168323 0.043783 -0.678160 0.153185 -0.190687 0.436366 -0.062948 0.042580 -0.006031 0.241350 -0.668202 0.034978 -0.533458 0.092167 0.742269 -0.452091 0.799566 -0.104697 -0.301522 -0.177545 -0.098728 -0.225933 -0.369379 0.370495 0.200097 0.021121 0.344431 -0.218133 -0.194385 -0.503205 -0.519755 0.213284 
currency	0.057839 0.018887 -0.298615 -1.013488 -0.517484 -0.221553 0.071878 -0.415298 0.602261 0.164078 0.011239 0.234725 -0.379355 -0.355968 0.175630 -0.517804 0.650219 0.762987 0.042200 -0.388231 -0.203748 -0.092992 -0.651088 -0.048714 0.221838 0.141926 -0.026355 -0.375719 -0.494217 0.468834 -0.097390 0.537104 0.343183 0.643079 0.340556 -0.351087 0.462034 0.365250 0.209462 0.423621 -0.770826 0.086804 -0.215664 -0.645109 -0.479174 -0.173375 0.739929 0.128784 -0.338194 0.103301 
lake	-0.176851 0.029511 -0.487703 -0.221691 0.164471 -0.472793 -0.134906 0.167143 -0.130457 0.277559 -0.304987 0.281102 0.320869 0.133851 -0.014652 -0.642532 0.238738 0.201618 0.169053 0.206002 -1.047291 0.509621 0.084594 -0.626643 -0.070234 -0.314387 -0.009039 0.356112 -0.202296 0.190943 -0.717278 -0.495128 0.684882 -0.393239 -0.214272 0.646412 -0.010858 -0.065480 -0.505230 -0.489808 -0.124187 0.538570 -0.373686 -0.400230 0.400398 -0.848469 0.106694 0.218341 -0.200784 -0.153847 
charles	0.174209 0.267726 -0.289352 0.615801 0.206261 -0.824032 0.131719 0.072773 0.411445 -0.565600 -0.125339 -0.185337 -0.022767 -0.665459 -0.157599 0.021193 -0.163226 0.353584 -0.050140 0.214474 -0.819397 -0.169383 0.015383 0.312989 -0.087281 -0.190077 -0.053811 0.332011 0.291814 -0.114940 -0.111773 0.032787 0.384578 -0.105310 -0.350079 0.702256 0.547625 -0.094199 -0.579076 0.407212 -0.406406 0.301506 -0.117438 -0.129948 0.048099 -0.537063 -0.232687 0.171488 -0.404675 0.041942 
seat	0.134857 0.130094 -0.215448 -0.164569 0.274963 -0.687438 -0.109702 0.026870 -0.007713 0.272806 -0.253052 -0.348265 0.182726 -0.123650 -0.764867 -0.605947 -0.418790 0.003975 -0.287029 0.007023 -0.991741 -0.299129 -0.833205 -0.080870 0.055987 -0.349291 0.396740 -0.011541 -0.113762 -0.318951 0.158052 0.680873 0.202936 0.163732 -0.480627 0.282807 0.098359 -0.078041 -0.273498 -0.199597 -0.195115 -0.356107 -0.213551 0.321760 -0.375263 -0.702122 -0.047582 0.439935 -0.118315 -0.207260 
egypt	0.312357 0.731447 -0.632201 0.052252 -0.489984 -0.107454 -0.567759 -0.362147 0.395798 -0.441700 0.070129 0.624678 0.387636 -0.728823 0.158531 -0.117971 0.106344 -0.045502 0.077534 -0.170656 0.062584 -0.201519 -0.518890 0.062156 0.322483 0.786737 -0.082880 -0.203005 -0.236304 -0.224650 -0.307431 0.165268 -0.052358 0.211258 -0.107185 1.046928 -0.477793 0.812945 -0.455457 -0.164982 0.215865 0.037122 -0.398491 -0.322381 -0.327479 0.043937 0.199657 0.264352 0.083954 0.019945 
van	-0.263095 0.555687 -0.728869 0.237853 -0.012940 -0.655525 0.259380 0.010906 0.151110 -0.122968 -0.325876 0.049362 0.408334 -0.805012 0.182692 -0.324794 -0.361467 -0.224692 0.262363 -0.420593 -0.570297 -0.795325 -0.232759 -0.259101 -0.479205 0.255755 -0.066863 -0.018692 0.581317 0.549493 0.122115 -0.150629 0.514541 -0.247552 -0.189741 0.033548 0.266414 -0.453991 -0.506500 0.327224 -0.294577 -0.057890 0.341992 0.019050 0.123427 -0.349920 -0.212992 -0.152281 -0.813637 0.041699 
weather	-0.138325 0.062678 -0.032478 -0.219256 -0.348908 -0.356147 -0.256469 -0.335205 -0.371778 0.055144 -0.073063 0.118259 -0.361060 -0.373997 -0.020320 -0.480299 -0.089535 -0.232866 0.274066 -0.026206 -0.541381 0.236432 -0.521602 -0.249657 0.150637 -0.216183 0.109948 -0.183266 -0.437485 0.215530 -0.416880 -0.723923 0.365638 -0.573844 -0.329446 -0.367720 -0.313234 -0.227446 -0.175666 -0.229231 -0.514462 0.261451 -0.804302 -0.200057 0.542529 0.056436 0.004051 0.438415 0.446378 0.936351 
