monkey	0.79157	0.022784	3.3549e-08	0.092202	0.94251	0.57529	2.1855e-06	5.6901e-06	0.95916	0.056625	0.80769	0.23501	0.95539	0.6482	0.093551	8.5997e-06	0.29996	0.059862	8.9799e-07	0.64418	3.1875e-06	2.643e-05	3.77e-05	0.072973	0.39453	6.1252e-08	1.0639e-05	8.9882e-06	0.017494	0.036918	0.99991	1.9316e-09	0.48805	5.3272e-06	0.02113	0.35409	1.5592e-05	0.029613	0.03378	6.585e-06	1.1771e-05	0.017553	1.3057e-05	0.94178	0.71227	1.3198e-05	2.4405e-05	2.7299e-09	0.038814	0.027228
criminal	0.15477	0.12507	3.3542e-08	0.065754	0.62923	0.31998	2.187e-06	5.6981e-06	0.26201	0.14073	0.26822	0.32868	0.34641	0.24757	0.15759	8.6e-06	0.17195	0.39731	8.9835e-07	0.12774	3.1904e-06	2.6559e-05	3.7681e-05	0.2485	0.22041	6.1308e-08	1.0648e-05	8.9954e-06	0.094604	0.19757	0.99991	1.9309e-09	0.1216	5.3328e-06	0.074723	0.23732	1.5599e-05	0.0753	0.10179	6.5854e-06	1.1788e-05	0.1049	1.3059e-05	0.40773	0.4352	1.3187e-05	2.4379e-05	2.7293e-09	0.15282	0.18743
tree	0.030113	0.74116	3.3549e-08	0.25141	0.48486	0.47129	2.1857e-06	5.6936e-06	0.051618	0.81612	0.16868	0.15201	0.36782	0.53607	0.58209	8.6007e-06	0.41597	0.78908	8.9808e-07	0.012487	3.1897e-06	2.6492e-05	3.7726e-05	0.28607	0.31256	6.1286e-08	1.0643e-05	9.0007e-06	0.038435	0.12513	0.99992	1.9312e-09	0.52974	5.3317e-06	0.33284	0.1685	1.5589e-05	0.17787	0.050603	6.5799e-06	1.1776e-05	0.65928	1.304e-05	0.017508	0.28391	1.3188e-05	2.4377e-05	2.7297e-09	0.013905	0.73695
brome	0.19184	0.1898	3.354e-08	0.1008	0.54457	0.46629	2.1875e-06	5.6982e-06	0.42274	0.1932	0.18592	0.18618	0.65805	0.30201	0.22101	8.6028e-06	0.31532	0.30626	8.9838e-07	0.10409	3.1909e-06	2.6529e-05	3.7745e-05	0.21315	0.26485	6.133e-08	1.0651e-05	9.0007e-06	0.094947	0.1001	0.99991	1.9306e-09	0.20212	5.3335e-06	0.065593	0.20812	1.5603e-05	0.15418	0.12062	6.5872e-06	1.1786e-05	0.17003	1.3061e-05	0.39129	0.62274	1.3196e-05	2.4391e-05	2.729e-09	0.090842	0.2851
lawyer	0.0030047	0.31469	3.3583e-08	0.024218	0.82413	0.43701	2.1781e-06	5.6867e-06	0.1045	0.10518	0.4369	0.16958	0.12845	0.57695	0.28394	8.566e-06	0.13409	0.46737	8.9728e-07	0.13405	3.1833e-06	2.6697e-05	3.7278e-05	0.73166	0.15004	6.1025e-08	1.0598e-05	8.9325e-06	0.014055	0.47475	0.99992	1.9334e-09	0.049741	5.3138e-06	0.19387	0.09142	1.5539e-05	0.37234	0.08713	6.5651e-06	1.1788e-05	0.2695	1.3002e-05	0.5091	0.058742	1.3115e-05	2.4192e-05	2.7338e-09	0.20182	0.3729
clergyman	0.0076795	0.13609	3.3591e-08	0.0068295	0.34671	0.1617	2.177e-06	5.6863e-06	0.019739	0.13438	0.043871	0.019814	0.012283	0.27338	0.048219	8.5573e-06	0.13608	0.045997	8.9708e-07	0.57696	3.1817e-06	2.6736e-05	3.7192e-05	0.22121	0.044681	6.0976e-08	1.0591e-05	8.9223e-06	0.014389	0.97749	0.99992	1.933e-09	0.0021331	5.3084e-06	0.063814	0.021273	1.5511e-05	0.19386	0.014675	6.566e-06	1.1793e-05	0.80622	1.2997e-05	0.085377	0.5513	1.3108e-05	2.4068e-05	2.7331e-09	0.15683	0.43816
contestant	0.1075	0.33825	3.3551e-08	0.061627	0.76733	0.59234	2.1857e-06	5.6958e-06	0.40305	0.26662	0.52189	0.1051	0.36226	0.32133	0.58967	8.5933e-06	0.084381	0.50571	8.9812e-07	0.059931	3.1893e-06	2.6603e-05	3.7625e-05	0.40637	0.32396	6.1255e-08	1.0636e-05	8.9829e-06	0.086779	0.14886	0.99992	1.9315e-09	0.073565	5.3271e-06	0.1381	0.16476	1.5593e-05	0.19795	0.094139	6.5811e-06	1.1785e-05	0.11264	1.3049e-05	0.34977	0.33377	1.3171e-05	2.4353e-05	2.73e-09	0.10964	0.36843
manservant	0.072538	0.2089	3.3557e-08	0.028052	0.73036	0.34345	2.1839e-06	5.694e-06	0.14914	0.13541	0.23713	0.30899	0.20573	0.22736	0.23537	8.5875e-06	0.075875	0.38385	8.9793e-07	0.13151	3.1879e-06	2.661e-05	3.7546e-05	0.30391	0.18659	6.1208e-08	1.0629e-05	8.9732e-06	0.10297	0.27526	0.99992	1.9318e-09	0.06554	5.3251e-06	0.11594	0.1511	1.5579e-05	0.10941	0.23312	6.5787e-06	1.1786e-05	0.21914	1.3038e-05	0.30746	0.15963	1.316e-05	2.4312e-05	2.7308e-09	0.17505	0.46756
criminal	0.029974	0.022428	3.3557e-08	0.02224	0.68918	0.55814	2.1836e-06	5.6934e-06	0.037385	0.21324	0.048258	0.19093	0.087474	0.46706	0.092518	8.5846e-06	0.082233	0.14085	8.9804e-07	0.32982	3.1866e-06	2.6564e-05	3.7551e-05	0.35934	0.19611	6.1193e-08	1.0625e-05	8.9748e-06	0.12699	0.3899	0.99991	1.9316e-09	0.022276	5.3258e-06	0.033353	0.10299	1.5579e-05	0.02793	0.073532	6.5772e-06	1.1785e-05	0.076984	1.3037e-05	0.68897	0.037465	1.3156e-05	2.4295e-05	2.7314e-09	0.81881	0.097319
mammal	0.6176	0.038566	3.3544e-08	0.14314	0.83413	0.6959	2.1871e-06	5.694e-06	0.94421	0.096151	0.62023	0.16021	0.94514	0.53188	0.10647	8.6042e-06	0.31372	0.11899	8.9822e-07	0.28807	3.1896e-06	2.6459e-05	3.7764e-05	0.098101	0.42302	6.1315e-08	1.0647e-05	8.9979e-06	0.063747	0.032281	0.99991	1.9308e-09	0.40555	5.331e-06	0.037032	0.39122	1.5601e-05	0.063191	0.063269	6.588e-06	1.1775e-05	0.021503	1.3064e-05	0.85944	0.87912	1.3202e-05	2.442e-05	2.7293e-09	0.05727	0.039391
serviceman	0.0715	0.094178	3.3551e-08	0.029393	0.84498	0.32734	2.1852e-06	5.6961e-06	0.25076	0.05007	0.25787	0.10615	0.34081	0.39203	0.26207	8.5902e-06	0.074482	0.5283	8.9813e-07	0.31442	3.1888e-06	2.6597e-05	3.7613e-05	0.27455	0.16367	6.1255e-08	1.0637e-05	8.9817e-06	0.14779	0.16564	0.99992	1.9315e-09	0.053938	5.3286e-06	0.24704	0.42554	1.559e-05	0.042236	0.08852	6.5827e-06	1.1786e-05	0.14078	1.3054e-05	0.18982	0.47221	1.3168e-05	2.4346e-05	2.7299e-09	0.13408	0.20543
workman	0.048128	0.20027	3.355e-08	0.057999	0.55308	0.28928	2.1858e-06	5.6963e-06	0.39307	0.057338	0.36249	0.24451	0.27736	0.154	0.32613	8.5961e-06	0.155	0.84667	8.9816e-07	0.093644	3.1898e-06	2.6565e-05	3.7625e-05	0.10356	0.24594	6.1268e-08	1.0641e-05	8.9855e-06	0.12877	0.41887	0.99991	1.9314e-09	0.04755	5.3307e-06	0.11397	0.14083	1.5585e-05	0.18308	0.66842	6.5816e-06	1.1788e-05	0.071067	1.3053e-05	0.32828	0.39775	1.3174e-05	2.4362e-05	2.73e-09	0.10542	0.31513
tree	0.16914	0.62709	3.3541e-08	0.27406	0.27751	0.4491	2.1856e-06	5.6923e-06	0.31639	0.16402	0.12358	0.083101	0.74647	0.044667	0.39306	8.6019e-06	0.41684	0.72754	8.9812e-07	0.027136	3.1895e-06	2.6444e-05	3.7803e-05	0.043998	0.13947	6.1284e-08	1.0648e-05	8.9992e-06	0.1974	0.064296	0.99992	1.931e-09	0.059353	5.3326e-06	0.067417	0.21375	1.5582e-05	0.70616	0.63408	6.5844e-06	1.1779e-05	0.1178	1.3044e-05	0.063425	0.94208	1.3201e-05	2.4378e-05	2.7293e-09	0.01966	0.26161
cetacean	0.56982	0.065165	3.3543e-08	0.1583	0.74588	0.45252	2.1872e-06	5.6942e-06	0.83815	0.075237	0.46572	0.23786	0.93153	0.35157	0.16582	8.6042e-06	0.23893	0.15769	8.9826e-07	0.26333	3.1899e-06	2.6461e-05	3.7771e-05	0.097492	0.33433	6.1315e-08	1.065e-05	9.0018e-06	0.095964	0.047304	0.99991	1.9308e-09	0.32968	5.3324e-06	0.036012	0.24338	1.5598e-05	0.04596	0.083523	6.5878e-06	1.1777e-05	0.027186	1.3065e-05	0.70189	0.84083	1.3203e-05	2.4417e-05	2.7292e-09	0.088769	0.078133
official	0.046061	0.22127	3.3567e-08	0.055456	0.81386	0.088242	2.1822e-06	5.6932e-06	0.2584	0.010694	0.24308	0.11719	0.094071	0.21956	0.60267	8.5805e-06	0.021324	0.26099	8.9768e-07	0.22487	3.1866e-06	2.6639e-05	3.7477e-05	0.18158	0.090201	6.1143e-08	1.0624e-05	8.9617e-06	0.012244	0.35884	0.99992	1.9321e-09	0.013181	5.3207e-06	0.063832	0.13459	1.5575e-05	0.11184	0.38046	6.5769e-06	1.1782e-05	0.2611	1.3033e-05	0.099205	0.15825	1.3146e-05	2.424e-05	2.7318e-09	0.53555	0.21697
schemer	0.01286	0.029336	3.3567e-08	0.18736	0.13505	0.12648	2.1806e-06	5.69e-06	0.060699	0.038759	0.010011	0.097085	0.020345	0.51527	0.062089	8.5754e-06	0.28328	0.016711	8.9679e-07	0.05452	3.1848e-06	2.6549e-05	3.7482e-05	0.17602	0.17373	6.1054e-08	1.0619e-05	8.9564e-06	0.14452	0.47037	0.99992	1.9318e-09	0.0021843	5.3182e-06	0.033489	0.024955	1.5556e-05	0.34496	0.083396	6.5675e-06	1.1786e-05	0.48391	1.3007e-05	0.30111	0.0145	1.3133e-05	2.4215e-05	2.7332e-09	0.818	0.70724
pacifist	0.010332	0.17485	3.3564e-08	0.019074	0.47955	0.42067	2.1828e-06	5.6912e-06	0.099571	0.069114	0.27856	0.051641	0.10399	0.47407	0.080986	8.5786e-06	0.18786	0.17756	8.9789e-07	0.19023	3.1867e-06	2.6649e-05	3.7419e-05	0.33644	0.14629	6.1162e-08	1.0621e-05	8.9569e-06	0.012138	0.77144	0.99992	1.9317e-09	0.010659	5.3197e-06	0.018477	0.044725	1.5554e-05	0.32153	0.054199	6.5779e-06	1.1791e-05	0.18952	1.3031e-05	0.33997	0.30701	1.3152e-05	2.4219e-05	2.7311e-09	0.32773	0.37623
climber	0.14504	0.38044	3.3541e-08	0.15043	0.39362	0.28684	2.1858e-06	5.6933e-06	0.39402	0.10235	0.10075	0.094707	0.57696	0.075102	0.24969	8.601e-06	0.26202	0.53641	8.9815e-07	0.032749	3.1894e-06	2.6467e-05	3.7781e-05	0.095608	0.1551	6.1277e-08	1.0647e-05	8.9981e-06	0.27613	0.089347	0.99992	1.9309e-09	0.06092	5.333e-06	0.068996	0.21043	1.5581e-05	0.32612	0.47614	6.5839e-06	1.1781e-05	0.069528	1.3045e-05	0.1665	0.84804	1.3196e-05	2.438e-05	2.7295e-09	0.052734	0.15021
tree	0.49283	0.3912	3.354e-08	0.4314	0.36559	0.43785	2.1869e-06	5.6954e-06	0.29714	0.23134	0.43444	0.061915	0.74384	0.073434	0.35962	8.6027e-06	0.18407	0.80943	8.9824e-07	0.041297	3.1899e-06	2.6482e-05	3.7711e-05	0.10634	0.18485	6.1316e-08	1.0647e-05	8.9992e-06	0.070639	0.060245	0.99992	1.9309e-09	0.14527	5.3314e-06	0.18656	0.16866	1.5601e-05	0.1135	0.17215	6.5854e-06	1.1779e-05	0.040379	1.3057e-05	0.12309	0.86477	1.3198e-05	2.4395e-05	2.7292e-09	0.030701	0.12849
animal	0.28101	0.11345	3.354e-08	0.091339	0.66919	0.42007	2.1875e-06	5.6978e-06	0.52202	0.17711	0.32094	0.19712	0.61901	0.32374	0.20204	8.602e-06	0.16017	0.36678	8.9839e-07	0.13803	3.1908e-06	2.6537e-05	3.7727e-05	0.23046	0.28656	6.1325e-08	1.0649e-05	8.9984e-06	0.10611	0.11232	0.99991	1.9307e-09	0.15809	5.3329e-06	0.064819	0.21147	1.5604e-05	0.083767	0.092762	6.5872e-06	1.1785e-05	0.07375	1.3062e-05	0.50812	0.60177	1.3194e-05	2.4398e-05	2.7291e-09	0.10798	0.2017
performer	0.10405	0.55633	3.3543e-08	0.33886	0.38399	0.58584	2.1861e-06	5.6957e-06	0.068811	0.8031	0.47531	0.083108	0.41724	0.24763	0.6605	8.5983e-06	0.26509	0.85586	8.9819e-07	0.025576	3.1898e-06	2.6525e-05	3.7668e-05	0.2493	0.18894	6.1295e-08	1.064e-05	8.9935e-06	0.033988	0.13177	0.99992	1.931e-09	0.31608	5.3295e-06	0.3573	0.12245	1.5601e-05	0.18251	0.067293	6.5819e-06	1.178e-05	0.39646	1.3047e-05	0.024165	0.38914	1.3185e-05	2.4371e-05	2.7297e-09	0.017144	0.6692
buster	0.089623	0.059248	3.3556e-08	0.12097	0.37227	0.58343	2.1846e-06	5.6955e-06	0.24493	0.091643	0.14859	0.18538	0.08375	0.41586	0.24601	8.5926e-06	0.14116	0.38505	8.9801e-07	0.063345	3.1887e-06	2.6555e-05	3.7648e-05	0.21461	0.13122	6.1225e-08	1.0637e-05	8.9849e-06	0.12107	0.083447	0.99991	1.9314e-09	0.052479	5.3294e-06	0.067526	0.17814	1.5583e-05	0.13334	0.19575	6.5794e-06	1.1789e-05	0.23915	1.304e-05	0.21525	0.49952	1.3169e-05	2.4354e-05	2.7305e-09	0.06183	0.42678
ruminant	0.57081	0.043854	3.3539e-08	0.094841	0.70167	0.75101	2.1868e-06	5.6935e-06	0.94303	0.13277	0.58423	0.13297	0.93979	0.45734	0.15108	8.6034e-06	0.30561	0.10837	8.982e-07	0.31466	3.1896e-06	2.6452e-05	3.7776e-05	0.17111	0.34289	6.1304e-08	1.0646e-05	8.9974e-06	0.061781	0.038518	0.99991	1.9308e-09	0.40999	5.3313e-06	0.028726	0.28424	1.5598e-05	0.038387	0.05909	6.5874e-06	1.1774e-05	0.022893	1.3061e-05	0.83635	0.9188	1.3201e-05	2.4417e-05	2.7297e-09	0.077528	0.043847
placental	0.71046	0.045876	3.3544e-08	0.13461	0.83975	0.62691	2.1868e-06	5.6947e-06	0.94286	0.12276	0.58985	0.19784	0.94974	0.45712	0.10811	8.601e-06	0.34309	0.10273	8.9815e-07	0.2132	3.1897e-06	2.6474e-05	3.7759e-05	0.10388	0.37898	6.1299e-08	1.0645e-05	8.9961e-06	0.099361	0.041468	0.99991	1.9307e-09	0.33726	5.3308e-06	0.036485	0.43386	1.5598e-05	0.070156	0.081695	6.5863e-06	1.1777e-05	0.022894	1.3058e-05	0.83931	0.91653	1.3197e-05	2.4408e-05	2.7295e-09	0.084004	0.039158
contestant	0.04389	0.42707	3.3551e-08	0.070196	0.4837	0.42687	2.1859e-06	5.6947e-06	0.070048	0.47747	0.42486	0.16402	0.20542	0.4197	0.26203	8.5945e-06	0.33003	0.63628	8.9824e-07	0.11815	3.1897e-06	2.6565e-05	3.762e-05	0.39232	0.27465	6.1274e-08	1.064e-05	8.9846e-06	0.033065	0.37861	0.99992	1.9312e-09	0.11898	5.3276e-06	0.072137	0.10711	1.5584e-05	0.37948	0.061928	6.5824e-06	1.1787e-05	0.23464	1.3047e-05	0.30794	0.22898	1.3177e-05	2.4343e-05	2.7302e-09	0.12331	0.50002
worker	0.12714	0.12664	3.3553e-08	0.13015	0.54574	0.076921	2.1841e-06	5.6962e-06	0.43471	0.048178	0.28	0.091398	0.1614	0.23522	0.50868	8.5894e-06	0.040323	0.16388	8.9791e-07	0.11533	3.1887e-06	2.6589e-05	3.7564e-05	0.1654	0.085701	6.1212e-08	1.0632e-05	8.9792e-06	0.028919	0.18112	0.99992	1.9312e-09	0.056267	5.3263e-06	0.050494	0.085209	1.5589e-05	0.059624	0.099864	6.5806e-06	1.1785e-05	0.12677	1.3048e-05	0.16009	0.29659	1.3161e-05	2.4287e-05	2.7309e-09	0.45671	0.11167
jewel	0.21488	0.2051	3.3548e-08	0.11745	0.65722	0.24668	2.1857e-06	5.697e-06	0.28565	0.26618	0.262	0.30931	0.29333	0.29613	0.27904	8.5961e-06	0.14885	0.32863	8.9822e-07	0.11078	3.1896e-06	2.6551e-05	3.764e-05	0.16209	0.1123	6.1271e-08	1.0641e-05	8.9919e-06	0.11812	0.070498	0.99991	1.9311e-09	0.15733	5.3318e-06	0.12449	0.19834	1.559e-05	0.083048	0.10269	6.5823e-06	1.1789e-05	0.13416	1.3052e-05	0.24242	0.33465	1.318e-05	2.4356e-05	2.7298e-09	0.10013	0.13081
relative	0.18219	0.2815	3.3551e-08	0.040889	0.82599	0.49508	2.1851e-06	5.6951e-06	0.29415	0.27085	0.39832	0.19405	0.36813	0.22117	0.31417	8.5923e-06	0.059355	0.28502	8.9815e-07	0.086207	3.1887e-06	2.6591e-05	3.7599e-05	0.32587	0.3955	6.1239e-08	1.0634e-05	8.9799e-06	0.15876	0.31977	0.99992	1.9315e-09	0.08591	5.3267e-06	0.11729	0.11006	1.5585e-05	0.11953	0.10143	6.5804e-06	1.1786e-05	0.13463	1.3044e-05	0.43185	0.16894	1.3168e-05	2.4338e-05	2.7303e-09	0.14849	0.34081
contestant	0.043745	0.15333	3.3552e-08	0.074655	0.45422	0.38547	2.1849e-06	5.6947e-06	0.092102	0.12771	0.27213	0.11475	0.12377	0.13379	0.22976	8.5858e-06	0.17863	0.26296	8.9814e-07	0.063501	3.1885e-06	2.6598e-05	3.7559e-05	0.32586	0.068701	6.1226e-08	1.0636e-05	8.9753e-06	0.038551	0.18616	0.99992	1.9314e-09	0.015388	5.3264e-06	0.034378	0.064713	1.5566e-05	0.097196	0.04398	6.5804e-06	1.1788e-05	0.21592	1.3044e-05	0.38389	0.25372	1.3167e-05	2.4272e-05	2.7299e-09	0.074632	0.4866
palm	0.068095	0.84773	3.3552e-08	0.25972	0.4305	0.46369	2.1848e-06	5.6908e-06	0.10487	0.62752	0.16197	0.066368	0.42709	0.25748	0.48173	8.6017e-06	0.3306	0.63192	8.9801e-07	0.010981	3.1885e-06	2.644e-05	3.7748e-05	0.20709	0.39175	6.1252e-08	1.064e-05	8.998e-06	0.07327	0.066361	0.99992	1.9314e-09	0.20236	5.3303e-06	0.30996	0.12229	1.5574e-05	0.1366	0.19855	6.58e-06	1.1774e-05	0.36637	1.3033e-05	0.024718	0.65711	1.3194e-05	2.4378e-05	2.7305e-09	0.015763	0.41703
grass	0.13873	0.52669	3.3543e-08	0.18711	0.50572	0.4734	2.1868e-06	5.697e-06	0.12541	0.42257	0.19153	0.17742	0.61329	0.1913	0.33555	8.603e-06	0.24703	0.64045	8.9829e-07	0.031012	3.1904e-06	2.6501e-05	3.777e-05	0.18891	0.18571	6.1315e-08	1.065e-05	9.0032e-06	0.10278	0.1154	0.99992	1.9308e-09	0.20469	5.3341e-06	0.12649	0.19352	1.5592e-05	0.20288	0.17552	6.584e-06	1.1785e-05	0.25101	1.3051e-05	0.070229	0.67842	1.3196e-05	2.4387e-05	2.7294e-09	0.036905	0.43265
hunter	0.20116	0.14573	3.3543e-08	0.083068	0.65547	0.437	2.187e-06	5.6972e-06	0.38469	0.22771	0.2769	0.21985	0.48566	0.32658	0.23683	8.5999e-06	0.21076	0.42831	8.9836e-07	0.12824	3.1904e-06	2.6549e-05	3.7704e-05	0.26568	0.21892	6.1313e-08	1.0647e-05	8.9953e-06	0.082507	0.14838	0.99992	1.9308e-09	0.17819	5.332e-06	0.082211	0.23559	1.56e-05	0.098747	0.09716	6.5858e-06	1.1786e-05	0.12857	1.3058e-05	0.39246	0.51567	1.3188e-05	2.4385e-05	2.7292e-09	0.090589	0.31546
changer	0.055424	0.058188	3.3558e-08	0.085616	0.29041	0.15696	2.1835e-06	5.6951e-06	0.37361	0.1626	0.29424	0.16046	0.093387	0.49081	0.10709	8.5876e-06	0.063471	0.59306	8.9802e-07	0.063851	3.1881e-06	2.6588e-05	3.7519e-05	0.22975	0.1641	6.121e-08	1.0631e-05	8.9778e-06	0.1521	0.29886	0.99992	1.9318e-09	0.059776	5.327e-06	0.078573	0.31065	1.5587e-05	0.11894	0.24344	6.5784e-06	1.1792e-05	0.19212	1.3037e-05	0.31764	0.093292	1.3158e-05	2.4319e-05	2.7308e-09	0.20477	0.34952
organism	0.56949	0.076356	3.3544e-08	0.18028	0.87871	0.62861	2.1869e-06	5.6937e-06	0.7914	0.24582	0.57836	0.15623	0.88986	0.51371	0.16252	8.6013e-06	0.30749	0.27902	8.9824e-07	0.26032	3.1894e-06	2.6493e-05	3.7729e-05	0.096683	0.54392	6.1303e-08	1.0644e-05	8.9933e-06	0.040686	0.052031	0.99991	1.931e-09	0.30196	5.3289e-06	0.045093	0.39305	1.56e-05	0.2249	0.060532	6.5859e-06	1.1774e-05	0.044881	1.3057e-05	0.73569	0.79741	1.3195e-05	2.4404e-05	2.7294e-09	0.059766	0.12024
