rider	0.2657	1.0078e-15	7.633e-18	7.4372e-18	0.12149	4.071e-17	7.6231e-14	0.1092	1.3902e-11	1.1057e-18	5.3011e-10	0.12804	0.1452	0.12011	2.9954e-12	0.1588	0.074192	0.14668	4.3363e-12	0.19019	2.2386e-10	0.39408	1.6555e-07	3.139e-17	4.9354e-11	3.5533e-17	1.0848e-11	7.6509e-10	2.7947e-15	2.6929e-13	0.25158	0.16743	0.1114	2.4961e-15	0.32871	1.3396e-11	1.423e-15	8.4666e-14	1.1283e-15	1.4892e-09	1.8729e-18	9.6024e-12	2.8903e-11	1.684e-14	3.0463e-17	1.9171e-06	0.16761	8.2269e-11	0.20833	0.21253	1.6228e-07	2.2242e-11	7.1831e-15	0.21646	0.19859	4.0711e-17	2.3937e-10	5.3888e-16	3.6361e-17	0.20895	7.6973e-17	2.1059e-15	2.2862e-17	8.0251e-13	6.5437e-18	9.1744e-11	0.15788	0.16813	1.1732e-15	0.10764	0.1299	2.6524e-18	2.5105e-18	0.48459	9.4223e-19	3.4756e-15	0.20036	2.1083e-17	2.6278e-14	3.126e-15	0.29	5.6414e-14	2.2243e-11	0.10481	1.7296e-17	0.18274	5.9366e-07	0.096608	0.14526	6.6265e-19	2.6867e-16	0.15059	1.1623e-11	0.19075	1.2767e-16	3.0838e-14	0.22282	6.4591e-18	0.097694	0.072339	0.12873	1.2138e-15	1.2194e-16	9.7392e-14	3.2425e-16	1.4485e-18	9.8036e-15	0.23192	1.1709e-15	4.4481e-18	0.16447	2.3406e-11	3.3554e-13	3.7958e-17	5.7921e-18	2.0658e-18	4.636e-10	0.085913	3.2043e-18	1.5785e-18	1.1511e-08	0.12994	6.1432e-16	6.1739e-16	2.8316e-10	1.664e-09	0.10287	0.23162	6.5547e-14	9.8173e-14	7.0813e-18	8.6136e-16	0.16977	6.0452e-09	5.9004e-12	2.033e-18	4.1014e-16	0.19645	9.3693e-18	3.4264e-18	5.2637e-06	0.1691	2.7495e-11	6.8532e-15	0.23649	3.9967e-18	0.15377	3.6961e-16	0.27336	1.8838e-09	5.3308e-18	0.20287	3.8355e-16	5.738e-06	0.35328	8.0909e-08	0.15815	1.1471e-09	4.8942e-19	4.1759e-16	4.3261e-08	8.1526e-07	0.074878	3.6173e-15	7.1258e-15	3.3079e-16	4.0346e-17	7.0661e-16	4.7158e-17	0.12501	4.6031e-15	1.3601e-13	0.16277	0.10944	7.4882e-16	1.4789e-16	0.16801	4.7583e-17	0.12228	0.10012	0.25524	4.8886e-17	2.8244e-16	5.6935e-16	2.9722e-16	0.17345	1.2296e-06	0.16622	6.4319e-09	9.6049e-09	4.8159e-17	1.0548e-16	0.11083	1.5354e-06	2.8432e-17	2.9871e-16	2.6912e-12	0.18868	5.9817e-08	9.6039e-14
broadcaster	0.28928	1.0078e-15	7.633e-18	7.4372e-18	0.11104	4.071e-17	7.6231e-14	0.16204	1.3902e-11	1.1057e-18	5.3011e-10	0.17547	0.26308	0.16535	2.9953e-12	0.10036	0.094758	0.12431	4.3363e-12	0.24589	2.2386e-10	0.5117	1.6555e-07	3.139e-17	4.9354e-11	3.5533e-17	1.0848e-11	7.6509e-10	2.7947e-15	2.6929e-13	0.18684	0.11226	0.14044	2.4961e-15	0.26687	1.3396e-11	1.423e-15	8.4666e-14	1.1283e-15	1.4892e-09	1.8729e-18	9.6024e-12	2.8903e-11	1.684e-14	3.0463e-17	1.917e-06	0.0943	8.2269e-11	0.21792	0.16925	1.6228e-07	2.2242e-11	7.1832e-15	0.12299	0.16814	4.0711e-17	2.3937e-10	5.3888e-16	3.6362e-17	0.21974	7.6973e-17	2.1059e-15	2.2862e-17	8.0251e-13	6.5437e-18	9.1744e-11	0.13944	0.12951	1.1732e-15	0.18065	0.17643	2.6524e-18	2.5105e-18	0.29257	9.4223e-19	3.4756e-15	0.093847	2.1083e-17	2.6278e-14	3.126e-15	0.25179	5.6414e-14	2.2243e-11	0.092044	1.7296e-17	0.12098	5.9365e-07	0.12817	0.17274	6.6265e-19	2.6867e-16	0.12853	1.1623e-11	0.32779	1.2767e-16	3.0838e-14	0.12395	6.4592e-18	0.15906	0.12233	0.14211	1.2138e-15	1.2194e-16	9.7392e-14	3.2425e-16	1.4485e-18	9.8036e-15	0.25322	1.1709e-15	4.4481e-18	0.30782	2.3406e-11	3.3554e-13	3.7958e-17	5.7921e-18	2.0658e-18	4.636e-10	0.098324	3.2043e-18	1.5785e-18	1.1511e-08	0.13704	6.1432e-16	6.1739e-16	2.8316e-10	1.664e-09	0.16266	0.14879	6.5547e-14	9.8173e-14	7.0813e-18	8.6136e-16	0.10675	6.0452e-09	5.9004e-12	2.033e-18	4.1014e-16	0.20013	9.3693e-18	3.4264e-18	5.2633e-06	0.12207	2.7495e-11	6.8532e-15	0.29732	3.9967e-18	0.11673	3.6961e-16	0.24967	1.8838e-09	5.3308e-18	0.12748	3.8355e-16	5.7376e-06	0.16287	8.0909e-08	0.13709	1.1471e-09	4.8942e-19	4.1759e-16	4.3261e-08	8.1526e-07	0.15001	3.6173e-15	7.1258e-15	3.3079e-16	4.0346e-17	7.0661e-16	4.7158e-17	0.081651	4.6031e-15	1.3601e-13	0.13267	0.11503	7.4882e-16	1.4789e-16	0.091125	4.7583e-17	0.13894	0.1826	0.27818	4.8886e-17	2.8244e-16	5.6935e-16	2.9722e-16	0.13423	1.2296e-06	0.18578	6.4319e-09	9.6049e-09	4.8159e-17	1.0548e-16	0.093237	1.5354e-06	2.8432e-17	2.9871e-16	2.6912e-12	0.17743	5.9817e-08	9.6039e-14
contestant	0.17395	1.0078e-15	7.633e-18	7.4372e-18	0.091508	4.071e-17	7.6231e-14	0.11222	1.3902e-11	1.1057e-18	5.3011e-10	0.066157	0.46383	0.050441	2.9953e-12	0.039074	0.44684	0.46202	4.3363e-12	0.20946	2.2386e-10	0.55493	1.6555e-07	3.139e-17	4.9354e-11	3.5533e-17	1.0848e-11	7.6509e-10	2.7947e-15	2.6929e-13	0.31695	0.35663	0.041331	2.4961e-15	0.12714	1.3396e-11	1.423e-15	8.4666e-14	1.1283e-15	1.4892e-09	1.8729e-18	9.6024e-12	2.8903e-11	1.684e-14	3.0463e-17	1.9169e-06	0.062691	8.2269e-11	0.64896	0.22733	1.6228e-07	2.2242e-11	7.1832e-15	0.62984	0.29696	4.0711e-17	2.3937e-10	5.3888e-16	3.6362e-17	0.055281	7.6973e-17	2.1059e-15	2.2862e-17	8.0251e-13	6.5437e-18	9.1744e-11	0.25485	0.78104	1.1732e-15	0.16038	0.3207	2.6524e-18	2.5105e-18	0.47389	9.4223e-19	3.4756e-15	0.061475	2.1083e-17	2.6278e-14	3.126e-15	0.18336	5.6414e-14	2.2243e-11	0.14081	1.7296e-17	0.085959	5.9365e-07	0.35216	0.2011	6.6265e-19	2.6867e-16	0.59423	1.1623e-11	0.52474	1.2767e-16	3.0838e-14	0.070456	6.4592e-18	0.079929	0.15519	0.17354	1.2138e-15	1.2194e-16	9.7392e-14	3.2425e-16	1.4485e-18	9.8036e-15	0.53751	1.1709e-15	4.4481e-18	0.56211	2.3406e-11	3.3554e-13	3.7958e-17	5.7921e-18	2.0658e-18	4.636e-10	0.093608	3.2043e-18	1.5785e-18	1.1511e-08	0.068864	6.1432e-16	6.1739e-16	2.8316e-10	1.664e-09	0.098968	0.044765	6.5547e-14	9.8173e-14	7.0813e-18	8.6136e-16	0.45533	6.0452e-09	5.9004e-12	2.033e-18	4.1014e-16	0.42683	9.3693e-18	3.4264e-18	5.264e-06	0.13561	2.7495e-11	6.8532e-15	0.68192	3.9967e-18	0.84619	3.6961e-16	0.098877	1.8838e-09	5.3308e-18	0.10564	3.8355e-16	5.7377e-06	0.16814	8.0909e-08	0.088701	1.1471e-09	4.8942e-19	4.1759e-16	4.3261e-08	8.1524e-07	0.20299	3.6173e-15	7.1258e-15	3.3079e-16	4.0346e-17	7.0661e-16	4.7158e-17	0.22417	4.6031e-15	1.3601e-13	0.19651	0.048363	7.4882e-16	1.4789e-16	0.036752	4.7583e-17	0.11586	0.36272	0.39392	4.8886e-17	2.8244e-16	5.6935e-16	2.9722e-16	0.28368	1.2297e-06	0.63841	6.4319e-09	9.6049e-09	4.8159e-17	1.0548e-16	0.017202	1.5354e-06	2.8432e-17	2.9871e-16	2.6912e-12	0.086992	5.9817e-08	9.6039e-14
actor	0.11003	1.0078e-15	7.633e-18	7.4372e-18	0.080462	4.071e-17	7.6231e-14	0.048095	1.3902e-11	1.1057e-18	5.3011e-10	0.16699	0.10491	0.048733	2.9954e-12	0.58263	0.0071795	0.35973	4.3363e-12	0.31642	2.2386e-10	0.81877	1.6555e-07	3.139e-17	4.9354e-11	3.5533e-17	1.0848e-11	7.6509e-10	2.7947e-15	2.6929e-13	0.25479	0.025368	0.08861	2.4961e-15	0.65899	1.3396e-11	1.423e-15	8.4666e-14	1.1283e-15	1.4892e-09	1.8729e-18	9.6024e-12	2.8903e-11	1.684e-14	3.0462e-17	1.9176e-06	0.73753	8.2269e-11	0.17609	0.26822	1.6228e-07	2.2242e-11	7.1831e-15	0.20245	0.26034	4.0711e-17	2.3937e-10	5.3888e-16	3.6361e-17	0.3559	7.6972e-17	2.1059e-15	2.2862e-17	8.0251e-13	6.5436e-18	9.1744e-11	0.17089	0.10655	1.1732e-15	0.03693	0.86434	2.6524e-18	2.5105e-18	0.11578	9.4222e-19	3.4756e-15	0.60951	2.1083e-17	2.6278e-14	3.126e-15	0.33135	5.6414e-14	2.2243e-11	0.14192	1.7296e-17	0.039141	5.9369e-07	0.011607	0.051939	6.6264e-19	2.6867e-16	0.059609	1.1623e-11	0.41172	1.2767e-16	3.0838e-14	0.215	6.4591e-18	0.10026	0.021783	0.27936	1.2138e-15	1.2194e-16	9.7392e-14	3.2425e-16	1.4485e-18	9.8036e-15	0.73514	1.1709e-15	4.448e-18	0.095504	2.3406e-11	3.3554e-13	3.7958e-17	5.7921e-18	2.0658e-18	4.636e-10	0.047722	3.2043e-18	1.5785e-18	1.1511e-08	0.029303	6.1432e-16	6.1738e-16	2.8316e-10	1.664e-09	0.12012	0.12928	6.5547e-14	9.8172e-14	7.0812e-18	8.6136e-16	0.53832	6.0452e-09	5.9004e-12	2.0329e-18	4.1013e-16	0.14372	9.3693e-18	3.4264e-18	5.2641e-06	0.019803	2.7495e-11	6.8532e-15	0.28269	3.9967e-18	0.52782	3.6961e-16	0.68833	1.8838e-09	5.3307e-18	0.28114	3.8355e-16	5.7385e-06	0.56903	8.091e-08	0.55622	1.1471e-09	4.8941e-19	4.1759e-16	4.3261e-08	8.1533e-07	0.046081	3.6173e-15	7.1258e-15	3.3079e-16	4.0346e-17	7.066e-16	4.7158e-17	0.31373	4.6031e-15	1.3601e-13	0.10264	0.36611	7.4882e-16	1.4789e-16	0.21216	4.7583e-17	0.10962	0.24808	0.67624	4.8886e-17	2.8244e-16	5.6935e-16	2.9722e-16	0.46459	1.2295e-06	0.027667	6.4319e-09	9.6049e-09	4.8159e-17	1.0548e-16	0.037361	1.5355e-06	2.8431e-17	2.9871e-16	2.6912e-12	0.024005	5.9817e-08	9.6038e-14
entertainer	0.093532	1.0078e-15	7.633e-18	7.4372e-18	0.047566	4.071e-17	7.6231e-14	0.079843	1.3902e-11	1.1057e-18	5.3011e-10	0.03757	0.081875	0.28067	2.9954e-12	0.033611	0.68809	0.069913	4.3363e-12	0.068182	2.2386e-10	0.98508	1.6555e-07	3.139e-17	4.9354e-11	3.5533e-17	1.0848e-11	7.6509e-10	2.7947e-15	2.6929e-13	0.048065	0.073332	0.095194	2.4961e-15	0.045825	1.3396e-11	1.423e-15	8.4666e-14	1.1283e-15	1.4892e-09	1.8729e-18	9.6024e-12	2.8903e-11	1.684e-14	3.0462e-17	1.9166e-06	0.22253	8.2269e-11	0.2499	0.090026	1.6228e-07	2.2242e-11	7.1831e-15	0.053532	0.13645	4.0711e-17	2.3937e-10	5.3888e-16	3.6361e-17	0.28873	7.6972e-17	2.1059e-15	2.2862e-17	8.0251e-13	6.5436e-18	9.1744e-11	0.24916	0.41485	1.1732e-15	0.39288	0.1003	2.6524e-18	2.5105e-18	0.12671	9.4222e-19	3.4756e-15	0.03691	2.1083e-17	2.6278e-14	3.126e-15	0.14181	5.6414e-14	2.2243e-11	0.038232	1.7296e-17	0.24357	5.9362e-07	0.16836	0.5452	6.6264e-19	2.6867e-16	0.046631	1.1623e-11	0.18343	1.2767e-16	3.0838e-14	0.026642	6.4591e-18	0.23566	0.081576	0.37572	1.2138e-15	1.2194e-16	9.7392e-14	3.2425e-16	1.4485e-18	9.8036e-15	0.8092	1.1709e-15	4.448e-18	0.20963	2.3406e-11	3.3554e-13	3.7958e-17	5.7921e-18	2.0658e-18	4.636e-10	0.079931	3.2043e-18	1.5785e-18	1.1511e-08	0.1245	6.1432e-16	6.1738e-16	2.8316e-10	1.664e-09	0.067196	0.17389	6.5547e-14	9.8172e-14	7.0812e-18	8.6136e-16	0.24117	6.0452e-09	5.9004e-12	2.0329e-18	4.1013e-16	0.029218	9.3693e-18	3.4264e-18	5.2645e-06	0.23701	2.7495e-11	6.8532e-15	0.674	3.9967e-18	0.038702	3.6961e-16	0.11386	1.8838e-09	5.3307e-18	0.035029	3.8355e-16	5.7381e-06	0.53509	8.091e-08	0.067659	1.1471e-09	4.8941e-19	4.1759e-16	4.3261e-08	8.1528e-07	0.056499	3.6173e-15	7.1258e-15	3.3079e-16	4.0346e-17	7.066e-16	4.7158e-17	0.55964	4.6031e-15	1.3601e-13	0.065874	0.060868	7.4882e-16	1.4789e-16	0.022766	4.7583e-17	0.14719	0.44179	0.11227	4.8886e-17	2.8244e-16	5.6935e-16	2.9722e-16	0.093348	1.2296e-06	0.0349	6.4319e-09	9.6049e-09	4.8159e-17	1.0548e-16	0.089657	1.5354e-06	2.8431e-17	2.9871e-16	2.6912e-12	0.043203	5.9818e-08	9.6038e-14
placental	0.055196	1.0078e-15	7.633e-18	7.4372e-18	0.065608	4.071e-17	7.6231e-14	0.2358	1.3902e-11	1.1057e-18	5.3011e-10	0.11504	0.14648	0.33701	2.9954e-12	0.16747	0.19967	0.047366	4.3363e-12	0.074226	2.2386e-10	0.96078	1.6555e-07	3.139e-17	4.9354e-11	3.5533e-17	1.0848e-11	7.6509e-10	2.7947e-15	2.6929e-13	0.12556	0.41586	0.12596	2.4961e-15	0.11318	1.3396e-11	1.423e-15	8.4666e-14	1.1283e-15	1.4892e-09	1.8729e-18	9.6024e-12	2.8903e-11	1.684e-14	3.0462e-17	1.9168e-06	0.077201	8.2269e-11	0.4983	0.067148	1.6228e-07	2.2242e-11	7.1831e-15	0.083867	0.05507	4.0711e-17	2.3937e-10	5.3888e-16	3.6361e-17	0.082853	7.6972e-17	2.1059e-15	2.2862e-17	8.0251e-13	6.5436e-18	9.1744e-11	0.31366	0.040874	1.1732e-15	0.060141	0.057127	2.6524e-18	2.5105e-18	0.16785	9.4222e-19	3.4756e-15	0.046835	2.1083e-17	2.6278e-14	3.126e-15	0.054734	5.6414e-14	2.2243e-11	0.065597	1.7296e-17	0.10319	5.9364e-07	0.11469	0.049448	6.6264e-19	2.6867e-16	0.050263	1.1623e-11	0.12502	1.2767e-16	3.0838e-14	0.026475	6.4591e-18	0.058805	0.36209	0.21912	1.2138e-15	1.2194e-16	9.7392e-14	3.2425e-16	1.4485e-18	9.8036e-15	0.89896	1.1709e-15	4.448e-18	0.16269	2.3406e-11	3.3554e-13	3.7958e-17	5.7921e-18	2.0658e-18	4.636e-10	0.043273	3.2043e-18	1.5785e-18	1.1511e-08	0.071543	6.1432e-16	6.1738e-16	2.8316e-10	1.664e-09	0.024332	0.13173	6.5547e-14	9.8172e-14	7.0812e-18	8.6136e-16	0.26554	6.0452e-09	5.9004e-12	2.0329e-18	4.1013e-16	0.23591	9.3693e-18	3.4264e-18	5.2643e-06	0.39865	2.7495e-11	6.8532e-15	0.72981	3.9967e-18	0.10359	3.6961e-16	0.49657	1.8838e-09	5.3307e-18	0.24074	3.8355e-16	5.7388e-06	0.066359	8.091e-08	0.048357	1.1471e-09	4.8942e-19	4.1759e-16	4.3261e-08	8.1531e-07	0.12191	3.6173e-15	7.1258e-15	3.3079e-16	4.0346e-17	7.066e-16	4.7158e-17	0.094705	4.6031e-15	1.3601e-13	0.077813	0.133	7.4882e-16	1.4789e-16	0.038283	4.7583e-17	0.43562	0.020902	0.29148	4.8886e-17	2.8244e-16	5.6935e-16	2.9722e-16	0.047307	1.2296e-06	0.047732	6.4319e-09	9.6049e-09	4.8159e-17	1.0548e-16	0.07305	1.5354e-06	2.8432e-17	2.9871e-16	2.6912e-12	0.10301	5.9817e-08	9.6039e-14
fungus	0.17254	1.0078e-15	7.633e-18	7.4372e-18	0.1826	4.071e-17	7.6231e-14	0.59435	1.3902e-11	1.1057e-18	5.3011e-10	0.060565	0.21689	0.081314	2.9954e-12	0.078579	0.35741	0.037423	4.3363e-12	0.050367	2.2386e-10	0.86844	1.6555e-07	3.139e-17	4.9354e-11	3.5533e-17	1.0848e-11	7.6509e-10	2.7947e-15	2.6929e-13	0.074115	0.39195	0.32786	2.4961e-15	0.2453	1.3396e-11	1.423e-15	8.4666e-14	1.1283e-15	1.4892e-09	1.8729e-18	9.6024e-12	2.8903e-11	1.684e-14	3.0463e-17	1.9167e-06	0.034836	8.2269e-11	0.4642	0.063375	1.6228e-07	2.2242e-11	7.1831e-15	0.11851	0.096021	4.0711e-17	2.3937e-10	5.3888e-16	3.6361e-17	0.046851	7.6972e-17	2.1059e-15	2.2862e-17	8.0251e-13	6.5436e-18	9.1744e-11	0.14358	0.23285	1.1732e-15	0.28088	0.067428	2.6524e-18	2.5105e-18	0.22848	9.4223e-19	3.4756e-15	0.019551	2.1083e-17	2.6278e-14	3.126e-15	0.22591	5.6414e-14	2.2243e-11	0.034643	1.7296e-17	0.18708	5.9364e-07	0.43911	0.16781	6.6265e-19	2.6867e-16	0.057122	1.1623e-11	0.062348	1.2767e-16	3.0838e-14	0.032515	6.4591e-18	0.24328	0.18969	0.16989	1.2138e-15	1.2194e-16	9.7392e-14	3.2425e-16	1.4485e-18	9.8036e-15	0.48986	1.1709e-15	4.4481e-18	0.60891	2.3406e-11	3.3554e-13	3.7958e-17	5.7921e-18	2.0658e-18	4.636e-10	0.20918	3.2043e-18	1.5785e-18	1.1511e-08	0.26756	6.1432e-16	6.1738e-16	2.8316e-10	1.664e-09	0.039403	0.13322	6.5547e-14	9.8172e-14	7.0812e-18	8.6136e-16	0.35575	6.0452e-09	5.9004e-12	2.0329e-18	4.1014e-16	0.18864	9.3693e-18	3.4264e-18	5.2646e-06	0.06997	2.7495e-11	6.8532e-15	0.74477	3.9967e-18	0.28805	3.6961e-16	0.33228	1.8838e-09	5.3307e-18	0.064872	3.8355e-16	5.7376e-06	0.096639	8.0909e-08	0.39678	1.1471e-09	4.8942e-19	4.1759e-16	4.3261e-08	8.1529e-07	0.09196	3.6173e-15	7.1258e-15	3.3079e-16	4.0346e-17	7.066e-16	4.7158e-17	0.055608	4.6031e-15	1.3601e-13	0.11781	0.15316	7.4882e-16	1.4789e-16	0.039259	4.7583e-17	0.35033	0.42588	0.24655	4.8886e-17	2.8244e-16	5.6935e-16	2.9722e-16	0.11987	1.2296e-06	0.11403	6.4319e-09	9.6049e-09	4.8159e-17	1.0548e-16	0.067303	1.5354e-06	2.8432e-17	2.9871e-16	2.6912e-12	0.14976	5.9817e-08	9.6039e-14
mandarin	0.11454	1.0078e-15	7.633e-18	7.4372e-18	0.081709	4.071e-17	7.6231e-14	0.1719	1.3902e-11	1.1057e-18	5.3011e-10	0.15842	0.17414	0.13211	2.9954e-12	0.15193	0.20251	0.061309	4.3363e-12	0.049393	2.2386e-10	0.84868	1.6555e-07	3.139e-17	4.9354e-11	3.5533e-17	1.0848e-11	7.6509e-10	2.7947e-15	2.6929e-13	0.1221	0.15185	0.14598	2.4961e-15	0.22907	1.3396e-11	1.423e-15	8.4666e-14	1.1283e-15	1.4892e-09	1.8729e-18	9.6024e-12	2.8903e-11	1.684e-14	3.0463e-17	1.9168e-06	0.038178	8.2269e-11	0.11765	0.067225	1.6228e-07	2.2242e-11	7.1831e-15	0.21418	0.10728	4.0711e-17	2.3937e-10	5.3888e-16	3.6361e-17	0.071414	7.6973e-17	2.1059e-15	2.2862e-17	8.0251e-13	6.5436e-18	9.1744e-11	0.058238	0.35711	1.1732e-15	0.18783	0.1334	2.6524e-18	2.5105e-18	0.16662	9.4223e-19	3.4756e-15	0.028806	2.1083e-17	2.6278e-14	3.126e-15	0.30542	5.6414e-14	2.2243e-11	0.072528	1.7296e-17	0.14097	5.9365e-07	0.2463	0.24147	6.6265e-19	2.6867e-16	0.095953	1.1623e-11	0.14248	1.2767e-16	3.0838e-14	0.043497	6.4591e-18	0.19482	0.13565	0.22288	1.2138e-15	1.2194e-16	9.7392e-14	3.2425e-16	1.4485e-18	9.8036e-15	0.49003	1.1709e-15	4.4481e-18	0.36803	2.3406e-11	3.3554e-13	3.7958e-17	5.7921e-18	2.0658e-18	4.636e-10	0.14597	3.2043e-18	1.5785e-18	1.1511e-08	0.16118	6.1432e-16	6.1739e-16	2.8316e-10	1.664e-09	0.12279	0.11151	6.5547e-14	9.8173e-14	7.0813e-18	8.6136e-16	0.11056	6.0452e-09	5.9004e-12	2.0329e-18	4.1014e-16	0.12588	9.3693e-18	3.4264e-18	5.2637e-06	0.14244	2.7495e-11	6.8532e-15	0.57268	3.9967e-18	0.11747	3.6961e-16	0.20619	1.8838e-09	5.3308e-18	0.1106	3.8355e-16	5.7382e-06	0.13865	8.0909e-08	0.1606	1.1471e-09	4.8942e-19	4.1759e-16	4.3261e-08	8.1527e-07	0.064661	3.6173e-15	7.1258e-15	3.3079e-16	4.0346e-17	7.0661e-16	4.7158e-17	0.096081	4.6031e-15	1.3601e-13	0.1295	0.092948	7.4882e-16	1.4789e-16	0.05433	4.7583e-17	0.12272	0.21553	0.22745	4.8886e-17	2.8244e-16	5.6935e-16	2.9722e-16	0.067854	1.2296e-06	0.14546	6.4319e-09	9.6049e-09	4.8159e-17	1.0548e-16	0.06008	1.5354e-06	2.8432e-17	2.9871e-16	2.6912e-12	0.06862	5.9817e-08	9.6039e-14
tree	0.83302	1.0078e-15	7.6329e-18	7.4371e-18	0.07586	4.071e-17	7.6231e-14	0.077217	1.3902e-11	1.1057e-18	5.3012e-10	0.039488	0.9024	0.22021	2.9954e-12	0.11608	0.050467	0.052088	4.3363e-12	0.23608	2.2386e-10	0.59385	1.6556e-07	3.139e-17	4.9354e-11	3.5533e-17	1.0848e-11	7.6509e-10	2.7947e-15	2.6929e-13	0.039283	0.078105	0.04252	2.4961e-15	0.085966	1.3396e-11	1.423e-15	8.4666e-14	1.1283e-15	1.4892e-09	1.8729e-18	9.6024e-12	2.8903e-11	1.6839e-14	3.0462e-17	1.9168e-06	0.11554	8.2269e-11	0.27522	0.35538	1.6228e-07	2.2242e-11	7.1831e-15	0.28867	0.016928	4.0711e-17	2.3937e-10	5.3888e-16	3.6361e-17	0.042881	7.6972e-17	2.1058e-15	2.2862e-17	8.025e-13	6.5436e-18	9.1744e-11	0.21964	0.072452	1.1732e-15	0.21263	0.091806	2.6524e-18	2.5105e-18	0.10929	9.4222e-19	3.4756e-15	0.008796	2.1083e-17	2.6278e-14	3.126e-15	0.10108	5.6414e-14	2.2243e-11	0.029875	1.7296e-17	0.13322	5.9362e-07	0.11563	0.028573	6.6264e-19	2.6867e-16	0.12562	1.1623e-11	0.50315	1.2767e-16	3.0838e-14	0.03003	6.4591e-18	0.022342	0.28527	0.048239	1.2138e-15	1.2194e-16	9.7392e-14	3.2425e-16	1.4485e-18	9.8036e-15	0.5916	1.1709e-15	4.448e-18	0.53906	2.3406e-11	3.3554e-13	3.7958e-17	5.7921e-18	2.0658e-18	4.636e-10	0.082182	3.2043e-18	1.5785e-18	1.1511e-08	0.024004	6.1432e-16	6.1738e-16	2.8316e-10	1.6639e-09	0.1436	0.032862	6.5547e-14	9.8172e-14	7.0812e-18	8.6136e-16	0.087791	6.0452e-09	5.9004e-12	2.0329e-18	4.1013e-16	0.058511	9.3692e-18	3.4263e-18	5.2648e-06	0.11278	2.7495e-11	6.8531e-15	0.80815	3.9967e-18	0.70365	3.6961e-16	0.28675	1.8838e-09	5.3307e-18	0.039511	3.8355e-16	5.7382e-06	0.0059456	8.091e-08	0.051869	1.1471e-09	4.8941e-19	4.1759e-16	4.3261e-08	8.1531e-07	0.4619	3.6172e-15	7.1258e-15	3.3079e-16	4.0346e-17	7.066e-16	4.7158e-17	0.017796	4.6031e-15	1.3601e-13	0.14045	0.75515	7.4882e-16	1.4789e-16	0.0123	4.7583e-17	0.10709	0.21221	0.045028	4.8885e-17	2.8244e-16	5.6935e-16	2.9722e-16	0.11932	1.2296e-06	0.25189	6.4319e-09	9.6049e-09	4.8159e-17	1.0548e-16	0.02743	1.5354e-06	2.8431e-17	2.9871e-16	2.6912e-12	0.079219	5.9818e-08	9.6038e-14
clergyman	0.27635	1.0078e-15	7.633e-18	7.4372e-18	0.27206	4.071e-17	7.6231e-14	0.40735	1.3902e-11	1.1057e-18	5.3011e-10	0.28481	0.12636	0.089461	2.9954e-12	0.10211	0.2996	0.05587	4.3363e-12	0.10374	2.2386e-10	0.15465	1.6555e-07	3.139e-17	4.9354e-11	3.5533e-17	1.0848e-11	7.6509e-10	2.7947e-15	2.6929e-13	0.10575	0.53013	0.42978	2.4961e-15	0.22214	1.3396e-11	1.423e-15	8.4666e-14	1.1283e-15	1.4892e-09	1.8729e-18	9.6024e-12	2.8903e-11	1.684e-14	3.0463e-17	1.9167e-06	0.038829	8.2269e-11	0.31472	0.18361	1.6228e-07	2.2242e-11	7.1831e-15	0.15134	0.060569	4.0711e-17	2.3937e-10	5.3888e-16	3.6361e-17	0.053246	7.6972e-17	2.1059e-15	2.2862e-17	8.0251e-13	6.5436e-18	9.1744e-11	0.24897	0.29297	1.1732e-15	0.34465	0.080929	2.6524e-18	2.5105e-18	0.12337	9.4223e-19	3.4756e-15	0.031072	2.1083e-17	2.6278e-14	3.126e-15	0.47759	5.6414e-14	2.2243e-11	0.081796	1.7296e-17	0.23634	5.9365e-07	0.43662	0.093588	6.6264e-19	2.6867e-16	0.060322	1.1623e-11	0.10038	1.2767e-16	3.0838e-14	0.061911	6.4591e-18	0.11541	0.26411	0.19236	1.2138e-15	1.2194e-16	9.7392e-14	3.2425e-16	1.4485e-18	9.8036e-15	0.11212	1.1709e-15	4.4481e-18	0.46183	2.3406e-11	3.3554e-13	3.7958e-17	5.7921e-18	2.0658e-18	4.636e-10	0.10774	3.2043e-18	1.5785e-18	1.1511e-08	0.46661	6.1432e-16	6.1738e-16	2.8316e-10	1.664e-09	0.074906	0.22018	6.5547e-14	9.8172e-14	7.0812e-18	8.6136e-16	0.1394	6.0452e-09	5.9004e-12	2.0329e-18	4.1014e-16	0.26369	9.3693e-18	3.4264e-18	5.2637e-06	0.10372	2.7495e-11	6.8532e-15	0.14728	3.9967e-18	0.25864	3.6961e-16	0.30114	1.8838e-09	5.3307e-18	0.1125	3.8355e-16	5.7377e-06	0.085822	8.0909e-08	0.077786	1.1471e-09	4.8942e-19	4.1759e-16	4.3261e-08	8.1528e-07	0.17265	3.6173e-15	7.1258e-15	3.3079e-16	4.0346e-17	7.066e-16	4.7158e-17	0.057051	4.6031e-15	1.3601e-13	0.070658	0.095265	7.4882e-16	1.4789e-16	0.045387	4.7583e-17	0.46658	0.097722	0.087218	4.8886e-17	2.8244e-16	5.6935e-16	2.9722e-16	0.20358	1.2296e-06	0.099619	6.4319e-09	9.6049e-09	4.8159e-17	1.0548e-16	0.17658	1.5354e-06	2.8432e-17	2.9871e-16	2.6912e-12	0.14976	5.9817e-08	9.6039e-14
