actor	0.098982	0.57786	0.39033	5.5986e-07	2.5817e-05	0.10484	0.083384	8.1929e-09	1.6887e-05	1.9437e-05	3.3268e-12	6.1662e-05	0.45128	1.2946e-05	0.67169	0.7497	0.1309	5.3076e-05	0.20376	0.35873	1.4321e-05	0.044043	0.051847	6.1082e-06	0.46027	0.45658	4.9001e-05	7.9139e-08	1.101e-05	0.55909	1.8261e-06	0.02359	0.057236	0.35805	0.44731	0.098443	3.1916e-06	0.0010783	0.05083	1.2173e-05	1.0167e-05	0.042001	0.028145	2.2279e-05	0.17331	0.21675	3.0495e-06	2.4649e-05	3.0979e-07	2.4875e-06	1.0618e-05	2.1083e-07	0.34092	0.058288	0.052388	1.4857e-10	8.2752e-09	9.0362e-06	0.52924	0.32086	0.24622	0.3558	0.56097	0.16957	0.85187	8.0801e-06	0.028838	0.017152	0.70559	5.7402e-05	5.1003e-06	8.6702e-06	1.4176e-05	0.070545	3.7708e-05	9.8611e-06	6.8871e-05	4.159e-09	8.248e-06	0.42597	4.4621e-05	0.25628	1.0181e-05	0.71151	7.7497e-07	7.0408e-06	0.4673	3.2249e-05	0.032376	9.3804e-08	0.35944	4.9709e-06	0.48094	0.035371	4.6483e-05	0.031414	1.9831e-08	1.4937e-06	0.59757	2.9261e-08
performer	0.18049	0.19498	0.17699	5.5985e-07	2.5836e-05	0.13531	0.14855	8.1929e-09	1.6884e-05	1.9482e-05	3.3268e-12	6.146e-05	0.37954	1.2939e-05	0.062362	0.19401	0.31975	5.2837e-05	0.064713	0.40814	1.4316e-05	0.068491	0.053913	6.1064e-06	0.34326	0.14496	4.8988e-05	7.9138e-08	1.1014e-05	0.15196	1.826e-06	0.37794	0.1363	0.086544	0.15866	0.10128	3.1911e-06	0.0010909	0.26515	1.2167e-05	1.0162e-05	0.13079	0.18851	2.2263e-05	0.20448	0.085198	3.0488e-06	2.4585e-05	3.0979e-07	2.4871e-06	1.0613e-05	2.1083e-07	0.17879	0.52697	0.069017	1.4857e-10	8.2752e-09	9.0402e-06	0.73034	0.28429	0.28197	0.22628	0.076124	0.14427	0.56767	8.0711e-06	0.31317	0.087542	0.32828	5.7621e-05	5.0991e-06	8.6696e-06	1.416e-05	0.090244	3.7742e-05	9.8636e-06	6.9298e-05	4.159e-09	8.2476e-06	0.042789	4.4743e-05	0.098517	1.0178e-05	0.17216	7.7486e-07	7.038e-06	0.096796	3.2253e-05	0.068847	9.3802e-08	0.23017	4.9711e-06	0.34212	0.10349	4.6583e-05	0.13243	1.9831e-08	1.4935e-06	0.42336	2.9261e-08
progenitor	0.041957	0.050523	0.15528	5.5979e-07	2.585e-05	0.012087	0.763	8.1929e-09	1.6854e-05	1.9511e-05	3.3268e-12	6.1209e-05	0.16987	1.2932e-05	0.010658	0.19925	0.65234	5.2614e-05	0.0046675	0.14921	1.4277e-05	0.24061	0.11748	6.0994e-06	0.085916	0.12556	4.8957e-05	7.9137e-08	1.1004e-05	0.16788	1.8249e-06	0.49914	0.010753	0.19296	0.025249	0.017325	3.1871e-06	0.001173	0.48653	1.2153e-05	1.0135e-05	0.4145	0.031892	2.2209e-05	0.24006	0.0113	3.0477e-06	2.4544e-05	3.0976e-07	2.4867e-06	1.062e-05	2.1082e-07	0.23532	0.4751	0.16587	1.4857e-10	8.2752e-09	9.0359e-06	0.80158	0.36328	0.66009	0.3032	0.43738	0.029372	0.2372	8.062e-06	0.26173	0.80568	0.51818	5.8233e-05	5.0969e-06	8.6699e-06	1.415e-05	0.073793	3.7635e-05	9.852e-06	6.9723e-05	4.159e-09	8.2405e-06	0.0088998	4.498e-05	0.34234	1.0169e-05	0.020547	7.7457e-07	7.0366e-06	0.43939	3.2266e-05	0.058678	9.3799e-08	0.75359	4.967e-06	0.60118	0.045886	4.6735e-05	0.75674	1.9831e-08	1.4924e-06	0.041957	2.926e-08
climber	0.11135	0.4906	0.22933	5.5989e-07	2.5835e-05	0.14953	0.08822	8.1929e-09	1.6889e-05	1.9455e-05	3.3268e-12	6.1549e-05	0.5667	1.2944e-05	0.2104	0.56898	0.19664	5.3025e-05	0.26407	0.36863	1.4325e-05	0.070683	0.060629	6.1095e-06	0.35289	0.29487	4.911e-05	7.9139e-08	1.1015e-05	0.34412	1.8263e-06	0.090369	0.10867	0.28324	0.31613	0.074577	3.1929e-06	0.0010536	0.085774	1.2177e-05	1.0171e-05	0.066678	0.050217	2.2285e-05	0.32193	0.16169	3.0496e-06	2.4653e-05	3.098e-07	2.4875e-06	1.0621e-05	2.1084e-07	0.17276	0.10336	0.15086	1.4857e-10	8.2752e-09	9.0414e-06	0.36031	0.31525	0.13768	0.35603	0.29309	0.14682	0.61283	8.0798e-06	0.055889	0.021697	0.38627	5.7409e-05	5.1006e-06	8.6734e-06	1.4173e-05	0.10465	3.7736e-05	9.8651e-06	6.9043e-05	4.159e-09	8.2513e-06	0.15589	4.4633e-05	0.16366	1.018e-05	0.40625	7.7503e-07	7.0422e-06	0.18756	3.2244e-05	0.029822	9.3804e-08	0.31359	4.9727e-06	0.58031	0.069937	4.6537e-05	0.041234	1.9831e-08	1.494e-06	0.29034	2.9261e-08
defender	0.32968	0.09476	0.12101	5.5983e-07	2.5856e-05	0.51094	0.056218	8.1929e-09	1.6876e-05	1.9492e-05	3.3268e-12	6.1497e-05	0.11476	1.2937e-05	0.048393	0.049516	0.15174	5.2738e-05	0.023463	0.46968	1.4315e-05	0.044401	0.046877	6.1037e-06	0.08047	0.067414	4.9023e-05	7.9138e-08	1.1013e-05	0.33706	1.826e-06	0.54105	0.085737	0.033283	0.081917	0.095292	3.1904e-06	0.0010918	0.22665	1.2166e-05	1.0155e-05	0.051386	0.38181	2.2258e-05	0.10994	0.023452	3.0487e-06	2.4559e-05	3.0979e-07	2.487e-06	1.0612e-05	2.1083e-07	0.2628	0.38936	0.0563	1.4857e-10	8.2752e-09	9.0376e-06	0.9606	0.29499	0.13476	0.086746	0.027291	0.039165	0.87417	8.0678e-06	0.30469	0.51643	0.39372	5.7722e-05	5.0985e-06	8.6649e-06	1.4151e-05	0.056628	3.7695e-05	9.8579e-06	6.9219e-05	4.159e-09	8.2444e-06	0.015974	4.4839e-05	0.29594	1.0178e-05	0.15282	7.7477e-07	7.036e-06	0.027448	3.2276e-05	0.061103	9.3801e-08	0.1056	4.9697e-06	0.18574	0.16042	4.6593e-05	0.24046	1.9831e-08	1.4932e-06	0.45861	2.926e-08
actor	0.16435	0.49171	0.26821	5.5988e-07	2.5861e-05	0.054603	0.049124	8.1929e-09	1.6887e-05	1.9468e-05	3.3268e-12	6.1482e-05	0.25966	1.2943e-05	0.12427	0.1795	0.46113	5.296e-05	0.34135	0.81164	1.432e-05	0.053213	0.098577	6.1092e-06	0.77752	0.17643	4.9147e-05	7.9139e-08	1.102e-05	0.23135	1.8261e-06	0.51623	0.36257	0.10731	0.19342	0.086134	3.1929e-06	0.0010505	0.073616	1.2178e-05	1.0172e-05	0.15645	0.071378	2.2288e-05	0.44871	0.11793	3.0492e-06	2.4608e-05	3.098e-07	2.4871e-06	1.0614e-05	2.1083e-07	0.49677	0.6132	0.12763	1.4857e-10	8.2752e-09	9.0429e-06	0.46026	0.22763	0.32724	0.87262	0.066358	0.13285	0.70792	8.0749e-06	0.53769	0.024363	0.15727	5.7488e-05	5.0999e-06	8.6744e-06	1.416e-05	0.18448	3.7773e-05	9.8641e-06	6.9296e-05	4.159e-09	8.2528e-06	0.11004	4.4681e-05	0.048385	1.0179e-05	0.097074	7.7497e-07	7.0418e-06	0.19954	3.2242e-05	0.036212	9.3803e-08	0.24477	4.9715e-06	0.27862	0.20258	4.6517e-05	0.47102	1.9831e-08	1.4939e-06	0.54509	2.9261e-08
wife	0.13155	0.2958	0.16916	5.5985e-07	2.5836e-05	0.088451	0.071221	8.1929e-09	1.6887e-05	1.948e-05	3.3268e-12	6.1471e-05	0.22489	1.2937e-05	0.060945	0.15979	0.24598	5.2853e-05	0.072049	0.39052	1.4313e-05	0.087145	0.039704	6.1067e-06	0.21764	0.11017	4.8993e-05	7.9138e-08	1.1013e-05	0.11861	1.8261e-06	0.55412	0.14843	0.079346	0.14603	0.089292	3.1911e-06	0.0010916	0.15862	1.2166e-05	1.0161e-05	0.1227	0.13676	2.2267e-05	0.15851	0.065891	3.0489e-06	2.4588e-05	3.0979e-07	2.4871e-06	1.0614e-05	2.1083e-07	0.11561	0.2673	0.057064	1.4857e-10	8.2752e-09	9.0382e-06	0.77719	0.19671	0.37121	0.13092	0.053887	0.16256	0.60245	8.071e-06	0.21116	0.043047	0.60809	5.7563e-05	5.0993e-06	8.6691e-06	1.416e-05	0.063463	3.7721e-05	9.8628e-06	6.926e-05	4.159e-09	8.2467e-06	0.034288	4.477e-05	0.16215	1.0179e-05	0.13441	7.7485e-07	7.0374e-06	0.070049	3.2261e-05	0.056043	9.3802e-08	0.1905	4.9713e-06	0.27973	0.074375	4.657e-05	0.18484	1.9831e-08	1.4935e-06	0.47656	2.9261e-08
intellectual	0.13933	0.48984	0.3463	5.5988e-07	2.5834e-05	0.14167	0.093396	8.1929e-09	1.6889e-05	1.9457e-05	3.3268e-12	6.1532e-05	0.57576	1.2944e-05	0.18362	0.58386	0.17272	5.301e-05	0.196	0.30563	1.4324e-05	0.052821	0.040035	6.1088e-06	0.34587	0.26552	4.9112e-05	7.9139e-08	1.1014e-05	0.22701	1.8263e-06	0.1694	0.12888	0.35595	0.31136	0.10404	3.1924e-06	0.0010578	0.081779	1.2175e-05	1.0169e-05	0.064204	0.05552	2.2283e-05	0.28284	0.22527	3.0495e-06	2.4638e-05	3.098e-07	2.4875e-06	1.0619e-05	2.1083e-07	0.13868	0.14392	0.081081	1.4857e-10	8.2752e-09	9.0408e-06	0.43763	0.31338	0.1235	0.46534	0.24833	0.20928	0.6799	8.0789e-06	0.068879	0.029263	0.40031	5.7468e-05	5.1004e-06	8.6726e-06	1.4172e-05	0.0876	3.7737e-05	9.8647e-06	6.9015e-05	4.159e-09	8.2498e-06	0.14201	4.466e-05	0.19979	1.018e-05	0.21285	7.75e-07	7.0415e-06	0.14242	3.2252e-05	0.032707	9.3804e-08	0.3656	4.9723e-06	0.6351	0.091515	4.6518e-05	0.046171	1.9831e-08	1.4939e-06	0.29704	2.9261e-08
pear	0.094532	0.18113	0.21257	5.5984e-07	2.5835e-05	0.35768	0.088677	8.1929e-09	1.6883e-05	1.9472e-05	3.3268e-12	6.1583e-05	0.14191	1.2943e-05	0.10088	0.14614	0.31465	5.2817e-05	0.054112	0.33599	1.4319e-05	0.067961	0.056451	6.1067e-06	0.68138	0.42453	4.8972e-05	7.9138e-08	1.1013e-05	0.12603	1.826e-06	0.26712	0.068667	0.10198	0.1723	0.063828	3.1911e-06	0.0010874	0.2926	1.2167e-05	1.0163e-05	0.12634	0.24451	2.2267e-05	0.26692	0.18422	3.0489e-06	2.4591e-05	3.098e-07	2.4872e-06	1.0613e-05	2.1083e-07	0.15188	0.55972	0.055603	1.4857e-10	8.2752e-09	9.0399e-06	0.30105	0.25345	0.18828	0.25568	0.07244	0.14968	0.40902	8.0711e-06	0.18244	0.053829	0.16029	5.7605e-05	5.0991e-06	8.6693e-06	1.4166e-05	0.074447	3.7727e-05	9.8629e-06	6.9252e-05	4.159e-09	8.2484e-06	0.068196	4.4761e-05	0.11991	1.0178e-05	0.11594	7.7489e-07	7.0378e-06	0.070463	3.2255e-05	0.053827	9.3802e-08	0.13077	4.9711e-06	0.26526	0.085944	4.6576e-05	0.090077	1.9831e-08	1.4935e-06	0.13239	2.9261e-08
expert	0.11553	0.53527	0.32595	5.5989e-07	2.5834e-05	0.14979	0.10145	8.1929e-09	1.6893e-05	1.945e-05	3.3268e-12	6.1623e-05	0.44126	1.2949e-05	0.3716	0.6898	0.14352	5.3118e-05	0.2374	0.27829	1.4326e-05	0.033907	0.041508	6.1106e-06	0.30738	0.30675	4.9128e-05	7.9139e-08	1.1015e-05	0.41184	1.8264e-06	0.055764	0.07552	0.30057	0.34615	0.087247	3.193e-06	0.0010485	0.05867	1.2179e-05	1.0172e-05	0.061881	0.03094	2.2293e-05	0.1912	0.25984	3.0498e-06	2.4663e-05	3.098e-07	2.4878e-06	1.0622e-05	2.1084e-07	0.15739	0.065517	0.075689	1.4857e-10	8.2752e-09	9.04e-06	0.40075	0.28433	0.17837	0.32874	0.41592	0.21362	0.79814	8.0821e-06	0.035697	0.016461	0.58964	5.7388e-05	5.1012e-06	8.6739e-06	1.418e-05	0.081442	3.7726e-05	9.8649e-06	6.8917e-05	4.159e-09	8.2516e-06	0.32071	4.4596e-05	0.24489	1.0181e-05	0.51534	7.7506e-07	7.0429e-06	0.35672	3.2245e-05	0.023724	9.3804e-08	0.42325	4.9727e-06	0.54266	0.059876	4.6527e-05	0.028864	1.9831e-08	1.4941e-06	0.45347	2.9261e-08
plant	0.066291	0.41068	0.264	5.5987e-07	2.5819e-05	0.17818	0.12594	8.1929e-09	1.6893e-05	1.9436e-05	3.3268e-12	6.1654e-05	0.24149	1.2946e-05	0.70501	0.79095	0.054666	5.315e-05	0.45066	0.31281	1.4325e-05	0.03074	0.031745	6.1097e-06	0.36908	0.32879	4.9018e-05	7.9139e-08	1.1011e-05	0.51808	1.8264e-06	0.011673	0.05243	0.12278	0.62301	0.06304	3.1926e-06	0.001059	0.060503	1.2178e-05	1.0171e-05	0.094827	0.033209	2.2288e-05	0.098252	0.1731	3.0498e-06	2.4671e-05	3.098e-07	2.4878e-06	1.0621e-05	2.1084e-07	0.34546	0.016103	0.097455	1.4857e-10	8.2752e-09	9.0377e-06	0.30557	0.17344	0.20273	0.11864	0.55798	0.17486	0.64588	8.0827e-06	0.020691	0.010878	0.53113	5.7307e-05	5.1012e-06	8.6721e-06	1.4181e-05	0.16523	3.7713e-05	9.8632e-06	6.8874e-05	4.159e-09	8.2518e-06	0.37015	4.4563e-05	0.18069	1.0184e-05	0.76684	7.7505e-07	7.0423e-06	0.41105	3.2262e-05	0.01567	9.3805e-08	0.11031	4.9725e-06	0.24645	0.021292	4.6507e-05	0.023842	1.9831e-08	1.494e-06	0.48333	2.9261e-08
