monkey	0.78862	0.023006	8.3984e-09	0.12481	0.93187	0.62755	1.2192e-08	4.7492e-06	0.97033	0.061951	0.80676	0.19498	0.96019	0.62005	0.056209	5.2644e-06	0.21245	0.053553	1.1745e-06	0.68851	1.1156e-09	7.7977e-06	6.8884e-06	0.083627	0.43874	1.3422e-07	7.4337e-07	4.3123e-06	3.268e-05	0.038673	0.99995	1.3254e-06	0.436	3.4666e-07	0.020243	0.32845	1.0829e-05	0.026121	0.034829	1.3617e-07	1.857e-05	0.012052	2.906e-06	0.94634	0.77272	8.6459e-06	1.7121e-05	2.8148e-07	0.037687	0.022136
criminal	0.12028	0.13026	8.3969e-09	0.060389	0.52922	0.33376	1.2189e-08	4.7541e-06	0.17009	0.15624	0.23492	0.30251	0.261	0.26805	0.1343	5.2627e-06	0.25581	0.39817	1.1746e-06	0.1392	1.1154e-09	7.8094e-06	6.8855e-06	0.30831	0.2115	1.3418e-07	7.4328e-07	4.3124e-06	3.2687e-05	0.29889	0.99995	1.3253e-06	0.089713	3.4659e-07	0.074629	0.18331	1.0832e-05	0.061424	0.086157	1.3615e-07	1.8611e-05	0.12701	2.9056e-06	0.36776	0.38195	8.6393e-06	1.7097e-05	2.8144e-07	0.13069	0.19143
tree	0.036277	0.74274	8.3965e-09	0.22326	0.55728	0.43451	1.2188e-08	4.7528e-06	0.054317	0.83164	0.17576	0.14385	0.41812	0.56714	0.57049	5.2641e-06	0.3303	0.76879	1.1745e-06	0.017549	1.1153e-09	7.8032e-06	6.8884e-06	0.38709	0.33384	1.342e-07	7.4325e-07	4.3146e-06	3.2689e-05	0.13931	0.99995	1.3253e-06	0.6304	3.4657e-07	0.30743	0.1577	1.0833e-05	0.14167	0.036764	1.3614e-07	1.8587e-05	0.63869	2.9051e-06	0.035021	0.28766	8.645e-06	1.7113e-05	2.8142e-07	0.014268	0.72961
brome	0.15629	0.18564	8.3961e-09	0.10354	0.45384	0.43777	1.2188e-08	4.7544e-06	0.3661	0.21244	0.18644	0.19392	0.6258	0.29732	0.22266	5.2637e-06	0.34036	0.35111	1.1746e-06	0.088824	1.1153e-09	7.8054e-06	6.8876e-06	0.23638	0.26821	1.3418e-07	7.4323e-07	4.3134e-06	3.2695e-05	0.10957	0.99995	1.3253e-06	0.17262	3.4656e-07	0.062304	0.20781	1.0834e-05	0.16104	0.12959	1.3614e-07	1.8603e-05	0.16722	2.9056e-06	0.3521	0.59152	8.6445e-06	1.7106e-05	2.8143e-07	0.1014	0.28597
lawyer	0.003681	0.20912	8.4046e-09	0.016956	0.75614	0.43275	1.2204e-08	4.7494e-06	0.10617	0.13986	0.23238	0.15875	0.21545	0.46105	0.32017	5.2566e-06	0.20824	0.29593	1.175e-06	0.13795	1.1165e-09	7.8234e-06	6.8811e-06	0.69911	0.12303	1.3424e-07	7.4373e-07	4.3064e-06	3.2579e-05	0.37976	0.99995	1.3254e-06	0.069891	3.4694e-07	0.18718	0.076218	1.0813e-05	0.25891	0.1818	1.3627e-07	1.8639e-05	0.31991	2.9056e-06	0.31801	0.11338	8.6151e-06	1.702e-05	2.8162e-07	0.22332	0.45152
clergyman	0.0061303	0.18247	8.4051e-09	0.0062277	0.5615	0.26656	1.2204e-08	4.7515e-06	0.0091465	0.40439	0.1565	0.040267	0.067754	0.29222	0.073056	5.2547e-06	0.14948	0.059607	1.1752e-06	0.69769	1.1166e-09	7.8281e-06	6.88e-06	0.48757	0.060217	1.3423e-07	7.4376e-07	4.3051e-06	3.2553e-05	0.97853	0.99995	1.3254e-06	0.0085909	3.4697e-07	0.11325	0.045759	1.081e-05	0.17037	0.024992	1.3628e-07	1.8654e-05	0.89934	2.9052e-06	0.11297	0.13925	8.6118e-06	1.6979e-05	2.8163e-07	0.13304	0.27204
contestant	0.1097	0.32034	8.3983e-09	0.049236	0.76325	0.60678	1.2192e-08	4.7533e-06	0.43241	0.16828	0.45865	0.093998	0.5147	0.36599	0.50538	5.2616e-06	0.081366	0.54161	1.1747e-06	0.082626	1.1156e-09	7.8132e-06	6.8852e-06	0.44325	0.41571	1.3419e-07	7.4335e-07	4.311e-06	3.2668e-05	0.16389	0.99995	1.3254e-06	0.07152	3.4665e-07	0.14286	0.17205	1.0831e-05	0.23228	0.11632	1.3617e-07	1.861e-05	0.10519	2.9057e-06	0.45186	0.32355	8.6342e-06	1.7086e-05	2.8147e-07	0.12847	0.3889
manservant	0.07504	0.23537	8.4e-09	0.029294	0.75679	0.39002	1.2195e-08	4.7522e-06	0.1538	0.13497	0.23442	0.28789	0.20525	0.22708	0.30419	5.2604e-06	0.07374	0.40615	1.1748e-06	0.11703	1.1158e-09	7.8149e-06	6.884e-06	0.36281	0.18934	1.342e-07	7.4346e-07	4.3101e-06	3.2664e-05	0.28168	0.99995	1.3254e-06	0.06382	3.4673e-07	0.12056	0.14745	1.0825e-05	0.098493	0.17068	1.362e-07	1.8618e-05	0.18577	2.9056e-06	0.34244	0.15578	8.6287e-06	1.7066e-05	2.8151e-07	0.17216	0.481
criminal	0.041495	0.029652	8.4004e-09	0.024543	0.44724	0.46442	1.2196e-08	4.7517e-06	0.057677	0.16786	0.05144	0.1399	0.067522	0.37051	0.061042	5.2602e-06	0.26283	0.16724	1.1748e-06	0.23195	1.1159e-09	7.8116e-06	6.8841e-06	0.36212	0.13356	1.3421e-07	7.4347e-07	4.3108e-06	3.2676e-05	0.564	0.99995	1.3254e-06	0.034378	3.4675e-07	0.041263	0.1181	1.0825e-05	0.031857	0.056842	1.362e-07	1.8614e-05	0.25705	2.9056e-06	0.43206	0.036001	8.6282e-06	1.7063e-05	2.8152e-07	0.71224	0.1736
mammal	0.74796	0.051581	8.3965e-09	0.16393	0.90591	0.59369	1.2189e-08	4.7516e-06	0.9394	0.086061	0.67321	0.17052	0.96695	0.49727	0.095848	5.2649e-06	0.33393	0.089299	1.1745e-06	0.3851	1.1153e-09	7.7989e-06	6.8891e-06	0.067387	0.46569	1.342e-07	7.4325e-07	4.3134e-06	3.2696e-05	0.031816	0.99995	1.3253e-06	0.44124	3.4656e-07	0.030858	0.44548	1.0834e-05	0.067752	0.065119	1.3614e-07	1.8576e-05	0.014612	2.9058e-06	0.87903	0.90253	8.649e-06	1.7128e-05	2.8143e-07	0.055799	0.026819
serviceman	0.075812	0.078602	8.3992e-09	0.026376	0.85159	0.27083	1.2194e-08	4.7531e-06	0.2228	0.038497	0.26441	0.098993	0.28346	0.36884	0.21372	5.2604e-06	0.065884	0.54837	1.1747e-06	0.40834	1.1157e-09	7.8133e-06	6.8848e-06	0.21853	0.14982	1.342e-07	7.434e-07	4.3108e-06	3.2689e-05	0.29087	0.99995	1.3253e-06	0.051039	3.467e-07	0.23574	0.48751	1.0829e-05	0.040119	0.081254	1.3618e-07	1.8612e-05	0.12682	2.906e-06	0.14635	0.50311	8.6308e-06	1.708e-05	2.815e-07	0.11838	0.19736
workman	0.054477	0.19213	8.3982e-09	0.0546	0.6306	0.23448	1.2192e-08	4.7538e-06	0.40054	0.058647	0.42736	0.13451	0.36835	0.11525	0.274	5.2617e-06	0.093603	0.85971	1.1747e-06	0.11192	1.1156e-09	7.8112e-06	6.8847e-06	0.15024	0.21137	1.3419e-07	7.4335e-07	4.3116e-06	3.2676e-05	0.45034	0.99995	1.3253e-06	0.051046	3.4666e-07	0.25994	0.1169	1.0828e-05	0.2022	0.74072	1.3617e-07	1.8616e-05	0.055569	2.9057e-06	0.22137	0.41231	8.6326e-06	1.709e-05	2.8147e-07	0.15206	0.33488
tree	0.18988	0.64106	8.3967e-09	0.22735	0.25538	0.52632	1.2189e-08	4.7529e-06	0.26826	0.16642	0.12073	0.07921	0.73899	0.042831	0.33594	5.2644e-06	0.36518	0.6895	1.1746e-06	0.02682	1.1153e-09	7.8011e-06	6.8898e-06	0.066855	0.12737	1.3419e-07	7.4328e-07	4.3144e-06	3.2727e-05	0.092133	0.99995	1.3253e-06	0.065544	3.4658e-07	0.067726	0.1779	1.0829e-05	0.66963	0.61669	1.3614e-07	1.8599e-05	0.14776	2.9053e-06	0.096723	0.93071	8.6473e-06	1.7106e-05	2.8143e-07	0.02663	0.35644
cetacean	0.47994	0.083416	8.3962e-09	0.14077	0.67931	0.34605	1.2188e-08	4.7531e-06	0.69264	0.11713	0.31637	0.22563	0.87422	0.30213	0.12383	5.2644e-06	0.23382	0.24606	1.1745e-06	0.13216	1.1153e-09	7.8012e-06	6.8886e-06	0.18714	0.22786	1.3419e-07	7.4323e-07	4.3141e-06	3.2723e-05	0.092448	0.99995	1.3253e-06	0.34718	3.4656e-07	0.054608	0.2697	1.0833e-05	0.05823	0.072603	1.3614e-07	1.8591e-05	0.041142	2.9058e-06	0.63465	0.8431	8.6479e-06	1.712e-05	2.8143e-07	0.095521	0.12357
official	0.033158	0.17785	8.4015e-09	0.042476	0.80375	0.086612	1.2198e-08	4.752e-06	0.4002	0.011016	0.1749	0.060168	0.065871	0.11687	0.59487	5.2587e-06	0.019271	0.18428	1.175e-06	0.12052	1.1161e-09	7.8188e-06	6.8822e-06	0.19092	0.057593	1.3421e-07	7.4356e-07	4.3087e-06	3.2562e-05	0.33485	0.99995	1.3253e-06	0.010786	3.468e-07	0.040322	0.083726	1.0824e-05	0.074928	0.38009	1.3622e-07	1.8621e-05	0.3304	2.9056e-06	0.13148	0.30212	8.623e-06	1.7028e-05	2.8155e-07	0.44066	0.19483
schemer	0.048943	0.024315	8.4018e-09	0.20727	0.14612	0.1049	1.2198e-08	4.7538e-06	0.23929	0.026699	0.010953	0.13619	0.043091	0.28057	0.09749	5.259e-06	0.14969	0.019595	1.175e-06	0.013146	1.1161e-09	7.8124e-06	6.8857e-06	0.11019	0.1945	1.3421e-07	7.4361e-07	4.3104e-06	3.2674e-05	0.38559	0.99995	1.3255e-06	0.0039263	3.4682e-07	0.035545	0.033334	1.0822e-05	0.25625	0.26884	1.3622e-07	1.8641e-05	0.37331	2.9053e-06	0.46432	0.02948	8.6244e-06	1.7037e-05	2.8156e-07	0.83543	0.71792
pacifist	0.0046598	0.23004	8.4008e-09	0.017096	0.37491	0.30278	1.2196e-08	4.7512e-06	0.093327	0.062618	0.24276	0.10345	0.034677	0.38992	0.074335	5.2579e-06	0.30775	0.21249	1.1749e-06	0.11547	1.116e-09	7.8191e-06	6.8813e-06	0.26075	0.079076	1.342e-07	7.435e-07	4.308e-06	3.2565e-05	0.82509	0.99995	1.3253e-06	0.0065038	3.4676e-07	0.016885	0.039447	1.0815e-05	0.40313	0.068636	1.3621e-07	1.8638e-05	0.16099	2.9057e-06	0.24242	0.31953	8.6272e-06	1.7029e-05	2.8154e-07	0.45459	0.43918
climber	0.1898	0.43702	8.3974e-09	0.12652	0.4726	0.34891	1.219e-08	4.7523e-06	0.46189	0.091219	0.096544	0.092964	0.67634	0.066775	0.2076	5.2638e-06	0.26464	0.42719	1.1746e-06	0.029251	1.1154e-09	7.8018e-06	6.8901e-06	0.086537	0.17752	1.342e-07	7.4332e-07	4.3142e-06	3.2739e-05	0.06728	0.99995	1.3253e-06	0.055328	3.4662e-07	0.058118	0.21638	1.0826e-05	0.30496	0.62938	1.3616e-07	1.86e-05	0.04831	2.9053e-06	0.23055	0.89102	8.6456e-06	1.7107e-05	2.8145e-07	0.0714	0.12879
tree	0.3361	0.34773	8.3964e-09	0.31979	0.36292	0.5064	1.2188e-08	4.7529e-06	0.31697	0.29302	0.32155	0.076493	0.72051	0.13652	0.34736	5.2645e-06	0.27515	0.79978	1.1745e-06	0.045267	1.1153e-09	7.8022e-06	6.8879e-06	0.13433	0.24794	1.342e-07	7.4324e-07	4.314e-06	3.2708e-05	0.067595	0.99995	1.3253e-06	0.1801	3.4656e-07	0.16407	0.18163	1.0834e-05	0.13629	0.15663	1.3614e-07	1.8587e-05	0.08608	2.9055e-06	0.1503	0.79108	8.6473e-06	1.7115e-05	2.8143e-07	0.03517	0.24676
animal	0.29003	0.113	8.3971e-09	0.090647	0.66466	0.43595	1.219e-08	4.7531e-06	0.52218	0.18488	0.32597	0.19601	0.63072	0.33152	0.20564	5.2633e-06	0.17319	0.36069	1.1746e-06	0.15254	1.1154e-09	7.8059e-06	6.8873e-06	0.23164	0.29256	1.3419e-07	7.4328e-07	4.3127e-06	3.2695e-05	0.10695	0.99995	1.3253e-06	0.15511	3.466e-07	0.062714	0.21467	1.0832e-05	0.083932	0.089491	1.3615e-07	1.8599e-05	0.073479	2.9057e-06	0.50373	0.60554	8.6423e-06	1.7106e-05	2.8145e-07	0.10481	0.19256
performer	0.091913	0.57356	8.3972e-09	0.32588	0.37161	0.53307	1.219e-08	4.7529e-06	0.085284	0.80193	0.40129	0.08055	0.43127	0.22876	0.63607	5.2634e-06	0.26949	0.87238	1.1745e-06	0.023338	1.1154e-09	7.8053e-06	6.8867e-06	0.21821	0.17981	1.342e-07	7.4328e-07	4.3131e-06	3.2678e-05	0.13839	0.99995	1.3253e-06	0.31002	3.466e-07	0.3564	0.13667	1.0835e-05	0.20167	0.05774	1.3615e-07	1.8591e-05	0.39044	2.9053e-06	0.025203	0.41118	8.6424e-06	1.7102e-05	2.8144e-07	0.018821	0.70113
buster	0.071843	0.11418	8.3989e-09	0.074793	0.48781	0.45481	1.2193e-08	4.7535e-06	0.22132	0.14505	0.16683	0.23478	0.099365	0.37343	0.3479	5.2613e-06	0.099098	0.45336	1.1747e-06	0.085919	1.1157e-09	7.8131e-06	6.8858e-06	0.38248	0.1167	1.3419e-07	7.4339e-07	4.3116e-06	3.2684e-05	0.070369	0.99995	1.3254e-06	0.072924	3.4669e-07	0.15181	0.2329	1.0829e-05	0.057744	0.10931	1.3618e-07	1.8622e-05	0.29082	2.9055e-06	0.24206	0.33735	8.6318e-06	1.7083e-05	2.8149e-07	0.10497	0.39542
ruminant	0.59831	0.034601	8.3973e-09	0.080858	0.72538	0.74812	1.219e-08	4.7503e-06	0.9591	0.10368	0.61736	0.14906	0.95835	0.45772	0.15388	5.2651e-06	0.39771	0.090899	1.1744e-06	0.38248	1.1154e-09	7.7971e-06	6.8902e-06	0.15709	0.37715	1.3422e-07	7.433e-07	4.3134e-06	3.2712e-05	0.042604	0.99995	1.3253e-06	0.4405	3.466e-07	0.025695	0.34437	1.0833e-05	0.038926	0.053094	1.3616e-07	1.8572e-05	0.020742	2.906e-06	0.83582	0.92054	8.6488e-06	1.7128e-05	2.8145e-07	0.079734	0.038633
placental	0.70687	0.071147	8.3969e-09	0.171	0.85534	0.63494	1.2189e-08	4.7518e-06	0.91587	0.10691	0.59591	0.191	0.93519	0.54152	0.1479	5.2642e-06	0.38853	0.14609	1.1745e-06	0.37321	1.1154e-09	7.8015e-06	6.8884e-06	0.090864	0.46327	1.342e-07	7.4327e-07	4.3129e-06	3.2689e-05	0.049997	0.99995	1.3253e-06	0.5085	3.4658e-07	0.032453	0.47129	1.0833e-05	0.084124	0.066286	1.3615e-07	1.8583e-05	0.025732	2.9058e-06	0.83341	0.88406	8.6461e-06	1.7118e-05	2.8144e-07	0.059057	0.049968
contestant	0.046474	0.24647	8.3978e-09	0.062619	0.38842	0.38897	1.2191e-08	4.7531e-06	0.12335	0.36168	0.47657	0.16283	0.18374	0.46568	0.23286	5.2615e-06	0.22398	0.60429	1.1747e-06	0.08514	1.1155e-09	7.8104e-06	6.8853e-06	0.43019	0.19152	1.3419e-07	7.4331e-07	4.3111e-06	3.2646e-05	0.33041	0.99995	1.3253e-06	0.071762	3.4662e-07	0.050439	0.10852	1.0828e-05	0.30177	0.050146	1.3616e-07	1.8612e-05	0.13555	2.9056e-06	0.45665	0.17005	8.6375e-06	1.7079e-05	2.8146e-07	0.13259	0.57395
worker	0.078909	0.13985	8.3994e-09	0.065876	0.54579	0.089663	1.2194e-08	4.7536e-06	0.37324	0.046503	0.14594	0.065413	0.10959	0.16733	0.51489	5.2606e-06	0.059909	0.18913	1.1748e-06	0.095399	1.1158e-09	7.8147e-06	6.8834e-06	0.2747	0.1163	1.3419e-07	7.4342e-07	4.3106e-06	3.263e-05	0.28665	0.99995	1.3253e-06	0.050396	3.4671e-07	0.08594	0.10233	1.0829e-05	0.076108	0.080412	1.3619e-07	1.8618e-05	0.17596	2.9057e-06	0.22464	0.24561	8.6287e-06	1.7056e-05	2.815e-07	0.50736	0.14453
jewel	0.15043	0.1912	8.3979e-09	0.096817	0.67679	0.31462	1.2191e-08	4.7541e-06	0.26263	0.26301	0.26341	0.28383	0.30355	0.26696	0.30845	5.2621e-06	0.12702	0.39395	1.1747e-06	0.11857	1.1155e-09	7.8099e-06	6.8855e-06	0.24283	0.13218	1.3419e-07	7.4333e-07	4.3123e-06	3.2691e-05	0.09303	0.99995	1.3253e-06	0.14736	3.4664e-07	0.11548	0.2194	1.083e-05	0.08658	0.089696	1.3616e-07	1.8618e-05	0.1242	2.9056e-06	0.27383	0.29898	8.6367e-06	1.7086e-05	2.8146e-07	0.11923	0.16445
relative	0.2317	0.25235	8.399e-09	0.042784	0.85568	0.61885	1.2193e-08	4.7528e-06	0.30157	0.22128	0.38493	0.22533	0.42481	0.21717	0.3532	5.2615e-06	0.062079	0.27764	1.1748e-06	0.10517	1.1157e-09	7.8128e-06	6.885e-06	0.32921	0.37774	1.342e-07	7.4339e-07	4.3107e-06	3.2685e-05	0.30288	0.99995	1.3254e-06	0.071766	3.4668e-07	0.1195	0.12817	1.0828e-05	0.10549	0.10216	1.3618e-07	1.8612e-05	0.10373	2.9056e-06	0.49101	0.1885	8.6325e-06	1.7078e-05	2.8149e-07	0.17202	0.32797
contestant	0.046217	0.15316	8.3987e-09	0.076502	0.40899	0.32252	1.2192e-08	4.7541e-06	0.063145	0.18733	0.2419	0.16901	0.075321	0.15061	0.2064	5.2596e-06	0.25424	0.22215	1.1748e-06	0.093872	1.1156e-09	7.8148e-06	6.8833e-06	0.31016	0.033384	1.3418e-07	7.4338e-07	4.3101e-06	3.2628e-05	0.23622	0.99995	1.3253e-06	0.014532	3.4667e-07	0.05279	0.058006	1.0822e-05	0.065409	0.037234	1.3618e-07	1.8624e-05	0.30453	2.9057e-06	0.27435	0.25065	8.6312e-06	1.7054e-05	2.8148e-07	0.063616	0.5262
palm	0.08274	0.83595	8.397e-09	0.26943	0.48562	0.51528	1.2189e-08	4.7516e-06	0.10518	0.63078	0.14155	0.0585	0.45132	0.25937	0.4394	5.2646e-06	0.33788	0.60958	1.1745e-06	0.0139	1.1154e-09	7.8005e-06	6.8897e-06	0.25113	0.40327	1.3421e-07	7.4329e-07	4.3152e-06	3.2726e-05	0.078466	0.99995	1.3252e-06	0.2842	3.466e-07	0.29091	0.13907	1.0829e-05	0.10915	0.17337	1.3615e-07	1.8586e-05	0.35812	2.9051e-06	0.041991	0.65215	8.6478e-06	1.7116e-05	2.8143e-07	0.021594	0.36117
grass	0.090735	0.51093	8.3955e-09	0.16275	0.55047	0.46457	1.2187e-08	4.7551e-06	0.12657	0.50435	0.16804	0.18197	0.5135	0.31921	0.36493	5.2641e-06	0.28044	0.59707	1.1745e-06	0.037237	1.1152e-09	7.8055e-06	6.8879e-06	0.27694	0.23969	1.3418e-07	7.4319e-07	4.3143e-06	3.2698e-05	0.13247	0.99995	1.3253e-06	0.29415	3.4653e-07	0.14889	0.1944	1.0835e-05	0.15264	0.10991	1.3613e-07	1.8603e-05	0.30446	2.9053e-06	0.089335	0.57455	8.6457e-06	1.711e-05	2.8141e-07	0.036835	0.45771
hunter	0.18391	0.16794	8.3971e-09	0.082457	0.58854	0.4314	1.219e-08	4.7537e-06	0.35302	0.25319	0.30175	0.19581	0.43435	0.31935	0.2619	5.2628e-06	0.18458	0.45247	1.1746e-06	0.12694	1.1154e-09	7.8085e-06	6.8863e-06	0.2837	0.22982	1.3419e-07	7.4328e-07	4.3123e-06	3.2682e-05	0.15551	0.99995	1.3253e-06	0.14334	3.466e-07	0.086388	0.18287	1.0832e-05	0.10257	0.10767	1.3615e-07	1.8606e-05	0.12838	2.9056e-06	0.33783	0.48417	8.6399e-06	1.7098e-05	2.8145e-07	0.0811	0.33292
changer	0.034717	0.089487	8.3999e-09	0.056705	0.15595	0.20614	1.2195e-08	4.7532e-06	0.30282	0.19163	0.21558	0.11385	0.065082	0.50129	0.10561	5.2604e-06	0.12249	0.59929	1.1748e-06	0.055581	1.1158e-09	7.8152e-06	6.8831e-06	0.37841	0.17011	1.342e-07	7.4346e-07	4.311e-06	3.267e-05	0.33842	0.99995	1.3254e-06	0.064649	3.4674e-07	0.09955	0.25948	1.083e-05	0.15306	0.32393	1.3619e-07	1.8638e-05	0.30231	2.9054e-06	0.23438	0.070256	8.6279e-06	1.7067e-05	2.8151e-07	0.32945	0.34423
organism	0.51367	0.088181	8.3969e-09	0.1906	0.8449	0.5741	1.2189e-08	4.752e-06	0.73727	0.24461	0.53472	0.16949	0.8511	0.49134	0.1607	5.2639e-06	0.25586	0.32446	1.1745e-06	0.28608	1.1154e-09	7.8031e-06	6.8881e-06	0.09459	0.49886	1.342e-07	7.4326e-07	4.3128e-06	3.2682e-05	0.057529	0.99995	1.3253e-06	0.26924	3.4658e-07	0.046204	0.36304	1.0833e-05	0.21737	0.074035	1.3615e-07	1.8584e-05	0.044394	2.9056e-06	0.68175	0.78238	8.6452e-06	1.7115e-05	2.8144e-07	0.063599	0.11335
