billies	0.15292	0.11589	0.051979	2.4781e-06	3.0268e-06	0.13186	1.603e-05	4.6251e-06	1.6683e-05	3.0237e-06	1.1571e-05	1.0575e-05	0.17668	0.09179	1.015e-05	7.4893e-06	9.6072e-06	0.21069	5.6696e-05	0.060831	1.066e-05	0.059141	1.5526e-05	4.5653e-06	0.077238	7.3409e-06	2.6165e-05	0.15073	5.8214e-05	3.0328e-06	0.16685	2.1394e-06	4.0694e-06	1.9599e-05	0.20041	0.049135	2.0317e-05	0.00016736	0.19261	8.0083e-06	3.5353e-05	0.2682	2.8363e-06	7.1105e-05	3.0401e-05	7.7251e-06	0.10848	0.20084	0.064005	0.20636	2.3408e-06	2.5089e-05	2.5383e-06	0.083129	0.085982	0.80594	0.1413	1.6634e-05	2.4831e-06	0.046682	3.1096e-06	0.13711	0.11137	0.10422	0.055012	0.1091	7.9587e-05	0.05031	0.096524	1.5319e-06	5.2356e-06	5.9447e-06	1.2698e-05	0.087866	1.4986e-06	0.084806	0.091206	0.054849	0.34191	3.0756e-06	0.053828	1.6387e-05	3.1136e-05	0.1735	3.66e-06	5.1115e-06	0.062786	0.15761	2.8591e-06	0.11628	4.7994e-06	1.5634e-05	0.073902	2.074e-06	2.6261e-06	2.5767e-06	2.3738e-06	0.092217	0.069473	0.084368
gastropods	0.017029	0.1012	0.67808	2.4776e-06	3.0262e-06	0.37521	1.6033e-05	4.6237e-06	1.6678e-05	3.0229e-06	1.1571e-05	1.0572e-05	0.3174	0.50149	1.0153e-05	7.4876e-06	9.6037e-06	0.13639	5.6797e-05	0.71938	1.0661e-05	0.042444	1.5531e-05	4.5661e-06	0.75058	7.3399e-06	2.6148e-05	0.17953	5.8172e-05	3.0329e-06	0.022299	2.1389e-06	4.069e-06	1.9593e-05	0.86446	0.59901	2.0317e-05	0.0001686	0.3624	8.0071e-06	3.5319e-05	0.079804	2.8358e-06	7.1008e-05	3.0393e-05	7.7264e-06	0.43397	0.74121	0.020397	0.42722	2.3407e-06	2.5088e-05	2.5383e-06	0.11759	0.11392	0.89758	0.016397	1.6619e-05	2.4828e-06	0.37027	3.1088e-06	0.18377	0.63997	0.072018	0.85246	0.20569	7.9328e-05	0.087517	0.32446	1.5316e-06	5.2352e-06	5.9427e-06	1.2704e-05	0.12121	1.4982e-06	0.28704	0.01335	0.025994	0.071119	3.0761e-06	0.074584	1.6376e-05	3.1124e-05	0.98859	3.6602e-06	5.1106e-06	0.26899	0.019628	2.8588e-06	0.13625	4.7982e-06	1.5615e-05	0.62504	2.0737e-06	2.6256e-06	2.5762e-06	2.3731e-06	0.018637	0.54656	0.016266
workers	0.75604	0.42488	0.027757	2.4779e-06	3.026e-06	0.14789	1.6016e-05	4.6259e-06	1.668e-05	3.0235e-06	1.1568e-05	1.0568e-05	0.87521	0.13362	1.0145e-05	7.4846e-06	9.61e-06	0.11576	5.6431e-05	0.13745	1.0666e-05	0.32505	1.5534e-05	4.5638e-06	0.031539	7.3354e-06	2.6125e-05	0.044644	5.8264e-05	3.0321e-06	0.10654	2.1395e-06	4.0682e-06	1.9592e-05	0.058993	0.081131	2.0314e-05	0.00016871	0.61805	8.0076e-06	3.526e-05	0.13284	2.836e-06	7.1107e-05	3.0411e-05	7.7222e-06	0.012985	0.06821	0.059224	0.054221	2.3403e-06	2.5054e-05	2.5376e-06	0.93404	0.015273	0.12108	0.067731	1.6614e-05	2.4839e-06	0.19367	3.1091e-06	0.37829	0.058991	0.038493	0.17416	0.046642	7.9838e-05	0.19375	0.65746	1.5317e-06	5.234e-06	5.9434e-06	1.2685e-05	0.013249	1.4985e-06	0.39503	0.75488	0.034077	0.006046	3.0747e-06	0.73235	1.6385e-05	3.1111e-05	0.014899	3.657e-06	5.1102e-06	0.06226	0.48389	2.8585e-06	0.012706	4.8e-06	1.5627e-05	0.079602	2.0736e-06	2.6253e-06	2.5764e-06	2.3735e-06	0.70143	0.77461	0.043081
violators	0.18786	0.089425	0.2982	2.478e-06	3.0266e-06	0.21732	1.6028e-05	4.6248e-06	1.668e-05	3.0237e-06	1.1572e-05	1.0574e-05	0.18975	0.052057	1.015e-05	7.4889e-06	9.6072e-06	0.23699	5.6665e-05	0.04989	1.066e-05	0.065836	1.5526e-05	4.5651e-06	0.22731	7.3403e-06	2.6168e-05	0.31397	5.8238e-05	3.0326e-06	0.41005	2.1392e-06	4.0692e-06	1.9599e-05	0.31852	0.10027	2.0311e-05	0.00016742	0.09542	8.0073e-06	3.5338e-05	0.30377	2.8361e-06	7.1061e-05	3.0411e-05	7.7248e-06	0.068508	0.12678	0.040183	0.16356	2.3407e-06	2.5087e-05	2.5382e-06	0.29423	0.095562	0.7937	0.15365	1.6633e-05	2.483e-06	0.061357	3.1094e-06	0.088098	0.071288	0.088535	0.15504	0.10454	7.9578e-05	0.07709	0.055403	1.5318e-06	5.2354e-06	5.9437e-06	1.2698e-05	0.06309	1.4985e-06	0.041926	0.060463	0.059102	0.15403	3.0755e-06	0.091263	1.6385e-05	3.1131e-05	0.42302	3.6597e-06	5.1114e-06	0.035461	0.1323	2.859e-06	0.059096	4.799e-06	1.5635e-05	0.091257	2.074e-06	2.626e-06	2.5765e-06	2.3737e-06	0.077288	0.050219	0.084038
orchids	0.017019	0.91585	0.30102	2.4775e-06	3.0265e-06	0.099804	1.6035e-05	4.6243e-06	1.6679e-05	3.023e-06	1.1565e-05	1.0575e-05	0.39951	0.3972	1.0156e-05	7.4897e-06	9.6071e-06	0.89089	5.6885e-05	0.097273	1.0654e-05	0.034945	1.5535e-05	4.5664e-06	0.90756	7.3447e-06	2.6149e-05	0.033805	5.8071e-05	3.0327e-06	0.010044	2.1389e-06	4.0701e-06	1.9595e-05	0.19915	0.69147	2.0335e-05	0.00016723	0.26033	8.0072e-06	3.539e-05	0.079891	2.8356e-06	7.0903e-05	3.0413e-05	7.7256e-06	0.4267	0.35383	0.014267	0.035021	2.3406e-06	2.5062e-05	2.5382e-06	0.059744	0.030766	0.83844	0.054586	1.6634e-05	2.4826e-06	0.054295	3.1093e-06	0.97425	0.13152	0.077826	0.59926	0.37073	7.959e-05	0.015461	0.83074	1.5316e-06	5.2355e-06	5.9439e-06	1.2694e-05	0.031306	1.4983e-06	0.43535	0.055564	0.054523	0.082663	3.0761e-06	0.18268	1.6378e-05	3.1083e-05	0.71602	3.6606e-06	5.1107e-06	0.6529	0.062864	2.8586e-06	0.70719	4.7981e-06	1.5611e-05	0.33442	2.0737e-06	2.6252e-06	2.5762e-06	2.3729e-06	0.017286	0.34266	0.22792
jurors	0.27665	0.047718	0.1332	2.4778e-06	3.0264e-06	0.55902	1.6021e-05	4.625e-06	1.6675e-05	3.0235e-06	1.1573e-05	1.0576e-05	0.12919	0.15516	1.0146e-05	7.4858e-06	9.6061e-06	0.052718	5.6363e-05	0.18099	1.0663e-05	0.043222	1.5522e-05	4.5644e-06	0.055726	7.3367e-06	2.6157e-05	0.058165	5.8317e-05	3.0326e-06	0.88276	2.1393e-06	4.0687e-06	1.9599e-05	0.089882	0.13709	2.0322e-05	0.00016786	0.22702	8.0095e-06	3.5258e-05	0.10036	2.8364e-06	7.1023e-05	3.0402e-05	7.722e-06	0.034416	0.054855	0.030435	0.038549	2.3406e-06	2.5046e-05	2.5381e-06	0.74701	0.11161	0.076528	0.0671	1.6622e-05	2.4836e-06	0.45243	3.109e-06	0.72614	0.28511	0.082539	0.53494	0.025278	7.9817e-05	0.69925	0.1033	1.5318e-06	5.2348e-06	5.9432e-06	1.2691e-05	0.015393	1.4984e-06	0.090137	0.098242	0.037413	0.030899	3.075e-06	0.56956	1.6391e-05	3.1141e-05	0.039769	3.6575e-06	5.1101e-06	0.024994	0.26817	2.8588e-06	0.020265	4.7995e-06	1.5628e-05	0.18043	2.0739e-06	2.6255e-06	2.5766e-06	2.3735e-06	0.12908	0.21094	0.13587
archdeacons	0.14989	0.098834	0.059036	2.4781e-06	3.0268e-06	0.19273	1.6029e-05	4.6252e-06	1.6683e-05	3.0237e-06	1.1571e-05	1.0575e-05	0.20368	0.10921	1.015e-05	7.489e-06	9.6071e-06	0.25156	5.6685e-05	0.049619	1.066e-05	0.052588	1.5525e-05	4.5652e-06	0.068774	7.3405e-06	2.6167e-05	0.16344	5.8217e-05	3.0328e-06	0.20567	2.1393e-06	4.0694e-06	1.9599e-05	0.16203	0.071524	2.0316e-05	0.00016728	0.17228	8.0085e-06	3.5349e-05	0.23019	2.8363e-06	7.1085e-05	3.0402e-05	7.7252e-06	0.09958	0.19599	0.059947	0.23097	2.3408e-06	2.5085e-05	2.5383e-06	0.080413	0.080743	0.79777	0.20099	1.6634e-05	2.4831e-06	0.04172	3.1096e-06	0.1155	0.12154	0.12719	0.051585	0.094129	7.9555e-05	0.055409	0.11641	1.5319e-06	5.2357e-06	5.9447e-06	1.2699e-05	0.083699	1.4985e-06	0.07975	0.084941	0.065657	0.3032	3.0755e-06	0.048672	1.6387e-05	3.1139e-05	0.18576	3.66e-06	5.1115e-06	0.054905	0.15078	2.8591e-06	0.11048	4.7995e-06	1.5634e-05	0.070078	2.0741e-06	2.6261e-06	2.5767e-06	2.3738e-06	0.081819	0.055484	0.080245
darters	0.10366	0.15832	0.046365	2.4781e-06	3.0267e-06	0.1128	1.603e-05	4.625e-06	1.6684e-05	3.0237e-06	1.157e-05	1.0574e-05	0.1789	0.094251	1.015e-05	7.4893e-06	9.6067e-06	0.19105	5.6745e-05	0.059968	1.0659e-05	0.079745	1.5528e-05	4.5655e-06	0.087693	7.3415e-06	2.6163e-05	0.22972	5.8191e-05	3.0329e-06	0.13757	2.1393e-06	4.0695e-06	1.9599e-05	0.21927	0.052874	2.0322e-05	0.00016739	0.20437	8.0083e-06	3.536e-05	0.24191	2.8362e-06	7.1101e-05	3.0399e-05	7.7253e-06	0.17099	0.28832	0.053472	0.25499	2.3408e-06	2.509e-05	2.5383e-06	0.055549	0.09951	0.84305	0.16225	1.6634e-05	2.483e-06	0.047397	3.1096e-06	0.12852	0.18334	0.089203	0.07002	0.10831	7.9522e-05	0.06508	0.11913	1.5319e-06	5.2356e-06	5.9444e-06	1.2698e-05	0.11628	1.4985e-06	0.10401	0.073501	0.070306	0.4225	3.0757e-06	0.048068	1.6386e-05	3.1143e-05	0.19213	3.6603e-06	5.1114e-06	0.074922	0.17408	2.8591e-06	0.17622	4.7994e-06	1.5633e-05	0.13003	2.074e-06	2.626e-06	2.5766e-06	2.3737e-06	0.077766	0.053952	0.082471
caimans	0.12194	0.11943	0.056449	2.4781e-06	3.0268e-06	0.13385	1.603e-05	4.6251e-06	1.6684e-05	3.0237e-06	1.1571e-05	1.0575e-05	0.17619	0.087441	1.015e-05	7.4894e-06	9.6069e-06	0.21538	5.6729e-05	0.057977	1.066e-05	0.060454	1.5526e-05	4.5654e-06	0.08743	7.3413e-06	2.6164e-05	0.18779	5.82e-05	3.0329e-06	0.14832	2.1393e-06	4.0694e-06	1.96e-05	0.22262	0.049201	2.0319e-05	0.0001674	0.19563	8.0084e-06	3.5358e-05	0.25089	2.8363e-06	7.1103e-05	3.0401e-05	7.7254e-06	0.14728	0.23796	0.058562	0.2301	2.3408e-06	2.509e-05	2.5383e-06	0.064443	0.089975	0.84612	0.17489	1.6634e-05	2.4831e-06	0.042969	3.1096e-06	0.12706	0.13326	0.085687	0.055165	0.12327	7.9545e-05	0.050351	0.10409	1.5319e-06	5.2356e-06	5.9445e-06	1.2699e-05	0.10301	1.4986e-06	0.087037	0.07669	0.067904	0.38892	3.0756e-06	0.051522	1.6386e-05	3.1141e-05	0.19983	3.6602e-06	5.1115e-06	0.06818	0.15908	2.8591e-06	0.15644	4.7994e-06	1.5634e-05	0.089545	2.074e-06	2.6261e-06	2.5767e-06	2.3738e-06	0.086468	0.054994	0.080449
titanosaurs	0.11079	0.10167	0.053781	2.4781e-06	3.0268e-06	0.13268	1.6031e-05	4.625e-06	1.6685e-05	3.0237e-06	1.1571e-05	1.0575e-05	0.16854	0.1027	1.015e-05	7.4895e-06	9.6067e-06	0.20789	5.6728e-05	0.082032	1.066e-05	0.051093	1.5526e-05	4.5655e-06	0.074522	7.3412e-06	2.6165e-05	0.18481	5.8201e-05	3.0329e-06	0.14978	2.1393e-06	4.0694e-06	1.9598e-05	0.25739	0.062324	2.0319e-05	0.00016734	0.22079	8.0084e-06	3.5355e-05	0.25326	2.8363e-06	7.1109e-05	3.0398e-05	7.7254e-06	0.1409	0.28837	0.051266	0.25053	2.3408e-06	2.509e-05	2.5383e-06	0.056774	0.091706	0.87357	0.13926	1.6633e-05	2.4831e-06	0.045129	3.1096e-06	0.12019	0.14782	0.089926	0.064078	0.11865	7.9541e-05	0.038462	0.11261	1.5319e-06	5.2357e-06	5.9446e-06	1.2699e-05	0.11742	1.4985e-06	0.10619	0.073178	0.05261	0.39095	3.0757e-06	0.044629	1.6386e-05	3.114e-05	0.24216	3.6602e-06	5.1115e-06	0.069272	0.14711	2.8591e-06	0.12822	4.7994e-06	1.5633e-05	0.097935	2.074e-06	2.6261e-06	2.5767e-06	2.3738e-06	0.076364	0.068575	0.080093
